fips,naics,year,MGwithdrawal,MG_min_of_min_withdrawal,MG_max_of_maxwithdrawl,fix_revenue2015dollar,hours,materials_2015dollar,labor_2015dollar,ln_fix_revenue,ln_MGwithdrawal,ln_hours,ln_materials
36025,327,2014,0,.,.,34294.47,204.4211,17755.07,7634.093,3.534984,.,5.320182,9.784427
36025,331,2009,0,.,.,0,0,0,0,.,.,.,.
36025,331,2010,0,.,.,0,0,0,0,.,.,.,.
36025,331,2011,0,.,.,0,0,0,0,.,.,.,.
36025,331,2012,0,.,.,0,0,0,0,.,.,.,.
36025,331,2013,0,.,.,0,0,0,0,.,.,.,.
36025,331,2014,0,.,.,0,0,0,0,.,.,.,.
36025,332,2009,0,.,.,21379.14,75.58451,8921.155,3020.302,3.062416,.,4.325252,9.096181
36025,332,2010,0,.,.,22579.08,74.76128,7927.525,2997.695,3.117024,.,4.3143,8.978096
36025,332,2011,0,.,.,23469.16,74.00043,6831.839,2936.579,3.155687,.,4.304071,8.82935
36025,332,2012,0,.,.,24379.02,73.11482,5915.213,2896.691,3.193723,.,4.292031,8.685283
36025,332,2013,0,.,.,25231.91,72.10445,5119.812,2864.051,3.228109,.,4.278116,8.540873
36025,332,2014,0,.,.,26014.73,71.09408,4339.41,2827.363,3.258663,.,4.264004,8.375494
36025,333,2009,0,.,.,14675.66,57.28727,7383.852,2241.113,2.686191,.,4.048079,8.907051
36025,333,2010,0,.,.,10992.02,42.08277,5174.601,1632.286,2.39717,.,3.739638,8.551517
36025,333,2011,0,.,.,7178.67,26.24298,2898.095,1004.628,1.971114,.,3.267398,7.971809
36025,333,2012,0,.,.,3892.449,11.67379,944.4459,462.4969,1.359039,.,2.457346,6.850598
36025,333,2013,0,.,.,1002.918,.,.,.,0.0029141,.,.,.
36025,333,2014,.,.,.,.,.,.,.,.,.,.,.
36025,335,2009,0,.,.,0,0,0,0,.,.,.,.
36025,335,2010,0,.,.,0,0,0,0,.,.,.,.
36025,335,2011,0,.,.,0,0,0,0,.,.,.,.
36025,335,2012,0,.,.,0,0,0,0,.,.,.,.
36025,335,2013,0,.,.,0,0,0,0,.,.,.,.
36025,335,2014,0,.,.,0,0,0,0,.,.,.,.
36027,311,2009,0,.,.,82962.17,243.8129,48443.26,24414.63,4.418385,.,5.496401,10.78815
36027,311,2010,0,.,.,77667.27,259.2892,53842.97,20207.03,4.352434,.,5.557944,10.89383
36027,311,2011,0,.,.,73954.19,274.5275,58288.25,15665.94,4.303446,.,5.615051,10.97316
36027,311,2012,0,.,.,74826.5,290.2418,62878.86,11947.64,4.315172,.,5.670714,11.04897
36027,311,2013,0,.,.,76325.88,306.4323,67466.13,8859.746,4.335012,.,5.724997,11.11938
36027,311,2014,0,.,.,77645.91,322.6227,71796.48,5849.439,4.352159,.,5.776484,11.18159
36027,312,2009,0,.,.,2167.937,6.748026,999.1084,722.0582,0.7737761,.,1.90925,6.906863
36027,312,2010,0,.,.,2199.754,7.734948,1028.938,709.7209,0.7883454,.,2.045749,6.936283
36027,312,2011,0,.,.,2206.719,8.757529,1044.83,687.6975,0.7915068,.,2.169914,6.95161
36027,312,2012,0,.,.,2216.099,9.708791,1064.518,673.5002,0.7957484,.,2.273032,6.970277
36027,312,2013,0,.,.,2219.066,10.58873,1083.967,663.4493,0.7970865,.,2.359791,6.988383
36027,312,2014,0,.,.,2218.044,11.46868,1100.925,652.5358,0.7966259,.,2.43962,7.003906
36027,322,2009,0,.,.,544.6567,2.798072,292.1593,178.2321,-0.6075996,.,1.028931,5.677299
36027,322,2010,0,.,.,1135.031,5.101645,565.2446,353.2829,0.1266601,.,1.629563,6.337258
36027,322,2011,0,.,.,1723.943,7.525823,834.5781,526.6203,0.5446138,.,2.01834,6.726926
36027,322,2012,0,.,.,2216.099,9.708791,1064.518,673.5002,0.7957484,.,2.273032,6.970277
36027,322,2013,0,.,.,2620.928,11.65055,1258.981,796.5329,0.9635285,.,2.455353,7.138058
36027,322,2014,0,.,.,3008.939,13.59231,1445.364,914.4542,1.101588,.,2.609504,7.276117
36027,324,2009,0,.,.,33228.37,90.0792,14815.38,11036.21,3.503404,.,4.50069,9.603421
36027,324,2010,0,.,.,26666.15,80.32203,12057.54,8719.216,3.283395,.,4.386044,9.397445
36027,324,2011,0,.,.,19665.16,69.75992,9089.098,6248.566,2.978849,.,4.245059,9.114831
36027,324,2012,0,.,.,13879.77,60.80769,6667.245,4218.238,2.630433,.,4.107716,8.804962
36027,324,2013,0,.,.,9033.709,53.46535,4670.471,2533.021,2.200963,.,3.979034,8.449016
36027,324,2014,0,.,.,4317.971,46.123,2725.731,894.1927,1.462786,.,3.831312,7.910492
36027,325,2009,0,.,.,9211.749,27.08451,4232.956,3125.013,2.22048,.,3.298962,8.350656
36027,325,2010,0,.,.,8170.737,26.91348,3798.955,2696.653,2.100559,.,3.292627,8.242481
36027,325,2011,0,.,.,7084.767,26.77685,3329.781,2243.14,1.957947,.,3.287538,8.110662
36027,325,2012,0,.,.,6065.111,26.57143,2913.418,1843.263,1.802553,.,3.279837,7.977082
36027,325,2013,0,.,.,5058,26.29721,2524.507,1476.319,1.620971,.,3.269463,7.833801
36027,325,2014,0,.,.,4072.385,26.02299,2142.893,1117.852,1.404229,.,3.258981,7.669912
36027,326,2009,0,.,.,161129,388.9158,61744.74,41720.3,5.082205,.,5.963363,11.03076
36027,326,2010,0,.,.,138516.6,389.9439,56269.35,33759.14,4.93099,.,5.966003,10.93791
36027,326,2011,0,.,.,114015.7,390.255,49980.86,25336.18,4.736336,.,5.966801,10.8194
36027,326,2012,0,.,.,93542.67,392,44933.87,18219.33,4.538418,.,5.971262,10.71295
36027,326,2013,0,.,.,75958.77,395.1787,40743.91,12076.25,4.330191,.,5.979338,10.61506
36027,326,2014,0,.,.,58771.88,398.3575,36608.76,6097.275,4.073664,.,5.98735,10.50804
36027,327,2009,0,.,.,37900.05,144.5697,23712.3,12222.77,3.634952,.,4.973762,10.07375
36027,327,2010,0,.,.,42133.98,185.0464,29491.03,12612.75,3.740855,.,5.220607,10.29184
36027,327,2011,0,.,.,47902.5,227.7834,34959.92,12942.57,3.869168,.,5.428395,10.46196
36027,327,2012,0,.,.,52806.86,266,39712.52,13094.34,3.966641,.,5.583496,10.58942
36027,327,2013,0,.,.,56782.92,299.6961,43752.34,13030.58,4.039236,.,5.702769,10.6863
36027,327,2014,0,.,.,60539.26,333.3922,47593.41,12945.85,4.103292,.,5.809319,10.77045
36027,331,2009,0,.,.,6262.123,23.50846,2965.779,1962.559,1.834519,.,3.157361,7.994895
36027,331,2010,0,.,.,8978.773,35.94154,4285.288,2767.737,2.194863,.,3.581894,8.362943
36027,331,2011,0,.,.,11540.28,48.81907,5528.269,3523.822,2.445843,.,3.888121,8.61763
36027,331,2012,0,.,.,13879.77,60.80769,6667.245,4218.238,2.630433,.,4.107716,8.804962
36027,331,2013,0,.,.,16013.42,71.90741,7710.181,4855.115,2.773427,.,4.275379,8.950297
36027,331,2014,0,.,.,18054.56,83.00713,8708.104,5464.247,2.893398,.,4.418927,9.072009
36027,332,2009,0,.,.,141534.8,1010.094,59024.27,45864.46,4.952546,.,6.917799,10.9857
36027,332,2010,0,.,.,138109.2,977.3964,54410.76,42561.7,4.928044,.,6.884892,10.90432
36027,332,2011,0,.,.,133253,939.1321,49161.74,38729.34,4.89225,.,6.844956,10.80287
36027,332,2012,0,.,.,129000.3,912,44722.41,35555.2,4.859815,.,6.81564,10.70823
36027,332,2013,0,.,.,124689.1,896,40751.73,32775.99,4.825823,.,6.79794,10.61525
36027,332,2014,0,.,.,120288.9,880,36829.23,30023.04,4.789896,.,6.779922,10.51405
36027,333,2009,0,.,.,163280.5,221.3106,57662.3,29841.71,5.095469,.,5.399567,10.96236
36027,333,2010,0,.,.,214574,229.2987,74380.95,30305.52,5.368655,.,5.435025,11.21696
36027,333,2011,0,.,.,262205.2,237.1964,90150.24,30292.7,5.569128,.,5.468888,11.40923
36027,333,2012,0,.,.,306227.8,245.2747,104167.6,30578.34,5.724329,.,5.502379,11.55376
36027,333,2013,0,.,.,346728.5,253.5336,116472.3,31027.53,5.848542,.,5.535496,11.66541
36027,333,2014,0,.,.,385398,261.7924,128201.2,31408.65,5.954277,.,5.567552,11.76136
36027,335,2009,0,.,.,13578.13,42.26395,6257.575,4522.364,2.60846,.,3.743935,8.741548
36027,335,2010,0,.,.,13777.4,48.4452,6444.402,4445.094,2.62303,.,3.880433,8.770967
36027,335,2011,0,.,.,13821.03,54.84979,6543.938,4307.158,2.626191,.,4.004598,8.786294
36027,335,2012,0,.,.,13879.77,60.80769,6667.245,4218.238,2.630433,.,4.107716,8.804962
36027,335,2013,0,.,.,13898.36,66.31891,6789.057,4155.288,2.631771,.,4.194475,8.823068
36027,335,2014,0,.,.,13891.96,71.83012,6895.264,4086.935,2.63131,.,4.274304,8.83859
36029,311,2009,744.6,744.6,1058.5,2358700,7050.008,1412660,241592.4,7.765866,6.612847,8.860784,14.16098
36029,311,2010,784.7501,744.6,1058.5,2449182,6963.672,1486344,241391,7.803509,6.665365,8.848462,14.21183
36029,311,2011,773.8,744.6,1058.5,2508113,6876.024,1540119,238075.5,7.827286,6.651313,8.835795,14.24737
36029,311,2012,857.7499,744.6,1058.5,2570274,6791,1594915,236283.3,7.851768,6.754313,8.823354,14.28233
36029,311,2013,846.8,744.6,1058.5,2626665,6708.6,1645610,234923.6,7.87347,6.741465,8.811146,14.31362
36029,311,2014,850.45,744.6,1058.5,2676739,6626.2,1691885,233192.1,7.892354,6.745766,8.798787,14.34135
36029,312,2009,0,.,.,113379,390.9206,54444.35,16360.79,4.730736,.,5.968504,10.90493
36029,312,2010,0,.,.,109034.2,408.9819,58927.73,15520.05,4.691661,.,6.013671,10.98407
36029,312,2011,0,.,.,104477.3,433.0434,63469.6,14722.93,4.64897,.,6.070838,11.05832
36029,312,2012,0,.,.,101109,445.1045,66151.45,14003.39,4.616199,.,6.098309,11.0997
36029,312,2013,0,.,.,97980.91,445.1653,66892.64,13223.54,4.584773,.,6.098446,11.11084
36029,312,2014,0,.,.,94775.04,445.2262,67493.92,12443.97,4.551506,.,6.098582,11.11979
36029,322,2009,0,.,.,417592,1578.962,196065.4,61723.99,6.034505,.,7.364523,12.1862
36029,322,2010,0,.,.,388725.8,1580.045,181323,55597.29,5.962874,.,7.365209,12.10804
36029,322,2011,0,.,.,354504.3,1580.552,164353.3,48743.11,5.87072,.,7.36553,12.00977
36029,322,2012,0,.,.,327160.3,1581,150217.8,43057.77,5.790451,.,7.365813,11.91984
36029,322,2013,0,.,.,304264.9,1581.59,137782.7,38153.23,5.717899,.,7.366186,11.83343
36029,322,2014,0,.,.,281525.6,1582.181,125480.6,33329.61,5.640224,.,7.36656,11.73991
36029,324,2009,1697.25,795.7,2127.95,51914.57,198.2841,43534.83,8379.744,3.9496,7.436765,5.289701,10.68132
36029,324,2010,876.0001,795.7,2127.95,62535.74,196.8763,54451.72,8084.02,4.135738,6.775366,5.282575,10.90507
36029,324,2011,795.7,795.7,2127.95,72309.08,196.069,64599.8,7709.275,4.28095,6.679222,5.278467,11.07597
36029,324,2012,992.8,795.7,2127.95,81159.29,195,73786.38,7372.914,4.396414,6.900529,5.273,11.20893
36029,324,2013,1215.45,795.7,2127.95,89037.7,193.5126,82003.14,7034.558,4.48906,7.10287,5.265343,11.31451
36029,324,2014,1040.25,795.7,2127.95,96521.97,192.0253,89827.92,6694.048,4.569771,6.947217,5.257627,11.40565
36029,325,2009,2923.65,2923.65,5788.9,1304462,2963.184,543197.2,168728,7.173546,7.980588,7.99402,13.20523
36029,325,2010,3175.5,2923.65,5788.9,1322512,3068.456,489869,166151.8,7.187288,8.06322,8.02893,13.10189
36029,325,2011,3723,2923.65,5788.9,1318544,3176.752,428279.9,161134.5,7.184283,8.222285,8.063615,12.96753
36029,325,2012,3657.3,2923.65,5788.9,1330322,3279,380605.7,157926.1,7.193176,8.20448,8.095294,12.84952
36029,325,2013,3569.7,2923.65,5788.9,1351783,3375.2,343250.7,155722.6,7.209179,8.180237,8.124209,12.74622
36029,325,2014,3029.5,2923.65,5788.9,1370221,3471.4,306419.5,153312,7.222727,8.016153,8.152313,12.63271
36029,326,2009,2737.5,2719.25,4325.25,1909377,5569.031,774702.4,268066.2,7.554532,7.9148,8.624976,13.56023
36029,326,2010,2730.2,2719.25,4325.25,1956438,5376.021,712791.6,258369,7.578881,7.91213,8.589704,13.47694
36029,326,2011,2719.25,2719.25,4325.25,1974894,5177.673,642516.4,245155.5,7.58827,7.908112,8.552111,13.37315
36029,326,2012,2839.7,2719.25,4325.25,2006042,4990,583119.8,235182.5,7.603919,7.951454,8.515191,13.27615
36029,326,2013,2788.6,2719.25,4325.25,2041778,4813,530097.6,227051.6,7.621576,7.933295,8.479075,13.18082
36029,326,2014,3073.3,2719.25,4325.25,2072849,4636,477743.5,218767,7.636679,8.030507,8.441607,13.07683
36029,327,2009,0,.,.,707414.7,2238.76,310878,77938.16,6.561617,.,7.713677,12.64716
36029,327,2010,0,.,.,641332.1,2118.84,255851.9,74538.43,6.463547,.,7.658624,12.45235
36029,327,2011,3.65,3.65,7.3,565231.7,2002.68,196741,70341.91,6.337236,1.294727,7.602242,12.18964
36029,327,2012,3.65,3.65,7.3,505264.6,1879,148002.2,66723.93,6.225082,1.294727,7.538495,11.90498
36029,327,2013,3.65,3.65,7.3,456889.2,1747.8,107174.8,63290.13,6.124441,1.294727,7.466113,11.58222
36029,327,2014,3.65,3.65,7.3,409170.3,1616.6,67390.82,59848.72,6.014132,1.294727,7.388081,11.11826
36029,331,2009,0,.,.,1535228,2809.184,725332.4,122188.5,7.336434,.,7.94065,13.49439
36029,331,2010,0,.,.,1976689,2606.456,933380.3,113718.7,7.589178,.,7.865747,13.74657
36029,331,2011,0,.,.,2385604,2395.152,1126561,103794.3,7.777207,.,7.781202,13.93468
36029,331,2012,0,.,.,2762965,2201,1303894,95661.09,7.924059,.,7.696667,14.08087
36029,331,2013,0,.,.,3109000,2024,1465528,88619.37,8.042056,.,7.612831,14.19773
36029,331,2014,0,.,.,3439132,1847,1619712,81634.37,8.142975,.,7.521318,14.29776
36029,332,2009,0,.,.,1408601,8061.448,664272.9,309276.7,7.250352,.,8.994848,13.40645
36029,332,2010,0,.,.,1393886,7906.632,677607.3,302666.5,7.239851,.,8.975457,13.42632
36029,332,2011,0,.,.,1357012,7739.144,679755.2,291534.4,7.21304,.,8.954046,13.42949
36029,332,2012,0,.,.,1339067,7597,689246.3,284380.8,7.199728,.,8.935509,13.44335
36029,332,2013,0,.,.,1333017,7480.2,703075.7,279631.9,7.1952,.,8.920014,13.46322
36029,332,2014,0,.,.,1324808,7363.4,715252.5,274534.9,7.189023,.,8.904277,13.48039
36029,333,2009,2471.05,94.89999,6405.75,2198572,6846.44,1200122,478407.2,7.695563,7.812398,8.831484,13.99793
36029,333,2010,2795.9,94.89999,6405.75,2181864,7147.96,1075909,489182.3,7.687935,7.935909,8.874582,13.88868
36029,333,2011,94.89999,94.89999,6405.75,2131487,7463.92,933183.2,493176.8,7.664575,4.552824,8.917836,13.74636
36029,333,2012,2795.9,94.89999,6405.75,2107876,7751,822686.6,499731.4,7.653436,7.935909,8.955577,13.62033
36029,333,2013,4004.05,94.89999,6405.75,2100266,8009.2,736325.5,506836.1,7.649819,8.295062,8.988346,13.50943
36029,333,2014,3058.7,94.89999,6405.75,2089195,8267.4,651275.9,512835.8,7.644534,8.025745,9.020076,13.38669
36029,335,2009,0,.,.,834602.2,2250.944,390935.7,124741,6.726955,.,7.719105,12.8763
36029,335,2010,0,.,.,759549.2,2154.296,342718.7,112488.9,6.632725,.,7.675219,12.74467
36029,335,2011,0,.,.,670475.9,2051.232,287814.4,98346.95,6.507987,.,7.626196,12.57007
36029,335,2012,0,.,.,604400.3,1961,245891.8,87386.93,6.404237,.,7.58121,12.41265
36029,335,2013,0,.,.,555792.7,1883.6,214098.1,78783.78,6.320395,.,7.54094,12.27419
36029,335,2014,0,.,.,507674.9,1806.2,182887.3,70301.74,6.229841,.,7.498981,12.11663
36031,311,2009,0,.,.,9783.153,67.98962,5574.186,2337.163,2.280662,.,4.219355,8.625901
36031,311,2010,0,.,.,8652.976,57.51171,5725.511,1772.719,2.157903,.,4.051989,8.652687
36031,311,2011,0,.,.,7455.963,46.60377,5809.398,1189.627,2.009014,.,3.841681,8.667233
36031,311,2012,0,.,.,6579.214,36.55588,5896.096,683.1184,1.883915,.,3.598842,8.682046
36031,311,2013,0,.,.,6196.924,27.36804,5963.873,233.0523,1.824053,.,3.309376,8.693476
36031,311,2014,0,.,.,4329.122,18.18021,6019.125,.,1.465365,.,2.900334,8.702697
36031,312,2009,0,.,.,0,0,0,0,.,.,.,.
36031,312,2010,0,.,.,0,0,0,0,.,.,.,.
36031,312,2011,0,.,.,0,0,0,0,.,.,.,.
36031,312,2012,0,.,.,0,0,0,0,.,.,.,.
36031,312,2013,0,.,.,0,0,0,0,.,.,.,.
36031,312,2014,0,.,.,0,0,0,0,.,.,.,.
36031,322,2009,5730.5,5402,8723.5,157145.2,1038.245,101597.3,42318.5,5.05717,8.653558,6.945287,11.52877
36031,322,2010,6168.5,5402,8723.5,168578.7,1030.418,124082.3,44496.38,5.127403,8.727211,6.93772,11.7287
36031,322,2011,6132,5402,8723.5,190806,1021.608,144719.2,46086.88,5.251257,8.721276,6.929133,11.88255
36031,322,2012,5402,5402,8723.5,211365.6,1014.764,163671.2,47694.36,5.353589,8.594524,6.922411,12.00562
36031,322,2013,5767,5402,8723.5,230022.1,1009.885,180856.3,49165.75,5.438175,8.659907,6.917592,12.10546
36031,322,2014,5840,5402,8723.5,247711.5,1005.006,197205.2,50506.36,5.512265,8.672486,6.912748,12.192
36031,324,2009,0,.,.,1991.833,13.15988,1287.758,536.3921,0.6890554,.,2.577173,7.160658
36031,324,2010,0,.,.,2136.756,13.06067,1572.759,563.9969,0.7592886,.,2.569606,7.360586
36031,324,2011,0,.,.,2418.489,12.94901,1834.333,584.1566,0.8831431,.,2.561019,7.514436
36031,324,2012,0,.,.,2679.084,12.86225,2074.553,604.5315,0.9854751,.,2.554297,7.637501
36031,324,2013,0,.,.,2915.557,12.8004,2292.376,623.1815,1.070061,.,2.549477,7.737344
36031,324,2014,0,.,.,3139.774,12.73856,2499.6,640.1739,1.144151,.,2.544633,7.823886
36031,325,2009,0,.,.,.,12.92931,.,.,.,.,2.559497,.
36031,325,2010,0,.,.,.,12.88244,531.5571,162.3051,.,.,2.555865,6.275811
36031,325,2011,0,.,.,1952.242,12.86508,1497.886,454.3565,0.6689786,.,2.554517,7.31181
36031,325,2012,0,.,.,2679.084,12.86225,2074.553,604.5315,0.9854751,.,2.554297,7.637501
36031,325,2013,0,.,.,2915.557,12.86169,2292.376,623.1815,1.070061,.,2.554253,7.737344
36031,325,2014,0,.,.,3139.774,12.86114,2499.6,640.1739,1.144151,.,2.55421,7.823886
36031,326,2009,0,.,.,9169.836,59.98668,5250.759,2418.132,2.215919,.,4.094122,8.566128
36031,326,2010,0,.,.,8238.252,52.1086,5501.857,2185.735,2.108788,.,3.95333,8.612841
36031,326,2011,0,.,.,7549.508,43.48773,5641.457,1908.051,2.021482,.,3.772479,8.637897
36031,326,2012,0,.,.,7571.866,36.35245,5863.285,1708.581,2.02444,.,3.593262,8.676465
36031,326,2013,0,.,.,7714.533,30.70276,6143.998,1570.536,2.043106,.,3.424352,8.723231
36031,326,2014,0,.,.,7839.342,25.05307,6405.445,1433.896,2.059155,.,3.220996,8.764904
36031,327,2009,0,.,.,1991.833,13.15988,1287.758,536.3921,0.6890554,.,2.577173,7.160658
36031,327,2010,0,.,.,2136.756,13.06067,1572.759,563.9969,0.7592886,.,2.569606,7.360586
36031,327,2011,0,.,.,2418.489,12.94901,1834.333,584.1566,0.8831431,.,2.561019,7.514436
36031,327,2012,0,.,.,2679.084,12.86225,2074.553,604.5315,0.9854751,.,2.554297,7.637501
36031,327,2013,0,.,.,2915.557,12.8004,2292.376,623.1815,1.070061,.,2.549477,7.737344
36031,327,2014,0,.,.,3139.774,12.73856,2499.6,640.1739,1.144151,.,2.544633,7.823886
36031,331,2009,0,.,.,0,0,0,0,.,.,.,.
36031,331,2010,0,.,.,0,0,0,0,.,.,.,.
36031,331,2011,0,.,.,0,0,0,0,.,.,.,.
36031,331,2012,0,.,.,0,0,0,0,.,.,.,.
36031,331,2013,0,.,.,0,0,0,0,.,.,.,.
36031,331,2014,0,.,.,0,0,0,0,.,.,.,.
36031,332,2009,0,.,.,1991.833,13.15988,1287.758,536.3921,0.6890554,.,2.577173,7.160658
36031,332,2010,0,.,.,2136.756,13.06067,1572.759,563.9969,0.7592886,.,2.569606,7.360586
36031,332,2011,0,.,.,2418.489,12.94901,1834.333,584.1566,0.8831431,.,2.561019,7.514436
36031,332,2012,0,.,.,2679.084,12.86225,2074.553,604.5315,0.9854751,.,2.554297,7.637501
36031,332,2013,0,.,.,2915.557,12.8004,2292.376,623.1815,1.070061,.,2.549477,7.737344
36031,332,2014,0,.,.,3139.774,12.73856,2499.6,640.1739,1.144151,.,2.544633,7.823886
36031,333,2009,0,.,.,1991.833,13.15988,1287.758,536.3921,0.6890554,.,2.577173,7.160658
36031,333,2010,0,.,.,2136.756,13.06067,1572.759,563.9969,0.7592886,.,2.569606,7.360586
36031,333,2011,0,.,.,2418.489,12.94901,1834.333,584.1566,0.8831431,.,2.561019,7.514436
36031,333,2012,0,.,.,2679.084,12.86225,2074.553,604.5315,0.9854751,.,2.554297,7.637501
36031,333,2013,0,.,.,2915.557,12.8004,2292.376,623.1815,1.070061,.,2.549477,7.737344
36031,333,2014,0,.,.,3139.774,12.73856,2499.6,640.1739,1.144151,.,2.544633,7.823886
36031,335,2009,0,.,.,0,0,0,0,.,.,.,.
36031,335,2010,0,.,.,0,0,0,0,.,.,.,.
36031,335,2011,0,.,.,0,0,0,0,.,.,.,.
36031,335,2012,0,.,.,0,0,0,0,.,.,.,.
36031,335,2013,0,.,.,0,0,0,0,.,.,.,.
36031,335,2014,0,.,.,0,0,0,0,.,.,.,.
36033,311,2009,211.7,208.05,281.05,53493.99,192.9773,24831.43,6955.37,3.979569,5.35517,5.262573,10.11987
36033,311,2010,229.95,208.05,281.05,61112.01,194.1995,28170.52,6664.877,4.112709,5.437862,5.268886,10.24603
36033,311,2011,208.05,208.05,281.05,67839.98,195.5874,31070.87,6268.301,4.217152,5.337779,5.276008,10.34403
36033,311,2012,219,208.05,281.05,74151.05,196.6438,33858.61,5991.364,4.306104,5.389072,5.281394,10.42995
36033,311,2013,281.05,208.05,281.05,79929.68,197.3686,36473.69,5795.507,4.381147,5.638533,5.285073,10.50435
36033,311,2014,281.05,208.05,281.05,85393.51,198.0934,38945.8,5595.376,4.44727,5.638533,5.288738,10.56993
36033,312,2009,0,.,.,22639.08,50.96249,8254.667,2246.118,3.119678,.,3.93109,9.018534
36033,312,2010,0,.,.,33044.2,58.97499,11018.43,2752.063,3.497846,.,4.077114,9.307324
36033,312,2011,0,0,0,42934.19,67.09436,13572.5,3205.045,3.759668,.,4.2061,9.515801
36033,312,2012,0,0,0,51842,75,15967.5,3643.654,3.948201,.,4.317488,9.67831
36033,312,2013,0,0,0,59841.95,82.6919,18208.53,4064.991,4.091707,.,4.415122,9.809646
36033,312,2014,0,0,0,67495.39,90.3838,20349.96,4466.474,4.212059,.,4.504065,9.920835
36033,322,2009,0,.,.,0,0,0,0,.,.,.,.
36033,322,2010,0,.,.,0,0,0,0,.,.,.,.
36033,322,2011,0,.,.,0,0,0,0,.,.,.,.
36033,322,2012,0,.,.,0,0,0,0,.,.,.,.
36033,322,2013,0,.,.,0,0,0,0,.,.,.,.
36033,322,2014,0,.,.,0,0,0,0,.,.,.,.
36033,324,2009,0,.,.,15250.17,53.6398,6912.559,1944.894,2.724591,.,3.982291,8.841095
36033,324,2010,0,.,.,17273.26,54.07197,7853.861,1863.128,2.84916,.,3.990316,8.96876
36033,324,2011,0,.,.,19029.51,54.63982,8680.708,1753.596,2.945991,.,4.000763,9.068858
36033,324,2012,0,.,.,20715.55,54.93631,9459.067,1673.805,3.030885,.,4.006175,9.154729
36033,324,2013,0,.,.,22294.23,54.96143,10173.24,1613.16,3.104328,.,4.006632,9.227516
36033,324,2014,0,.,.,23786.12,54.98655,10847.99,1551.51,3.169102,.,4.007089,9.291736
36033,325,2009,0,.,.,2969.713,13.59306,1365.016,493.3581,1.088465,.,2.609559,7.218921
36033,325,2010,0,.,.,1947.858,9.062039,895.3249,323.5975,0.6667305,.,2.204094,6.797187
36033,325,2011,0,.,.,883.2161,4.238696,405.9666,146.7286,-0.1241854,.,1.444256,6.006271
36033,325,2012,0,.,.,0,0,0,0,.,.,.,.
36033,325,2013,.,.,.,.,.,.,.,.,.,.,.
36033,325,2014,.,.,.,.,.,.,.,.,.,.,.
36033,326,2009,0,.,.,53493.99,192.9773,24831.43,6955.37,3.979569,.,5.262573,10.11987
36033,326,2010,0,.,.,61112.01,194.1995,28170.52,6664.877,4.112709,.,5.268886,10.24603
36033,326,2011,0,.,.,67839.98,195.5874,31070.87,6268.301,4.217152,.,5.276008,10.34403
36033,326,2012,0,.,.,74151.05,196.6438,33858.61,5991.364,4.306104,.,5.281394,10.42995
36033,326,2013,0,.,.,79929.68,197.3686,36473.69,5795.507,4.381147,.,5.285073,10.50435
36033,326,2014,0,.,.,85393.51,198.0934,38945.8,5595.376,4.44727,.,5.288738,10.56993
36033,327,2009,0,.,.,2276.969,10.50593,1111.073,378.6591,0.8228453,.,2.35194,7.013082
36033,327,2010,0,.,.,2210.876,10.57247,1134.961,362.8444,0.793389,.,2.358253,7.034353
36033,327,2011,0,.,.,2112.178,10.64803,1142.625,341.2543,0.7477195,.,2.365375,7.041084
36033,327,2012,0,.,.,2044.027,10.70554,1157.358,326.1775,0.7149218,.,2.370761,7.053895
36033,327,2013,0,.,.,1994.575,10.745,1174.42,315.5148,0.6904308,.,2.37444,7.068529
36033,327,2014,0,.,.,1943.11,10.78446,1188.903,304.6194,0.6642897,.,2.378106,7.080786
36033,331,2009,0,.,.,0,0,0,0,.,.,.,.
36033,331,2010,0,.,.,0,0,0,0,.,.,.,.
36033,331,2011,0,.,.,0,0,0,0,.,.,.,.
36033,331,2012,0,.,.,0,0,0,0,.,.,.,.
36033,331,2013,0,.,.,0,0,0,0,.,.,.,.
36033,331,2014,0,.,.,0,0,0,0,.,.,.,.
