FIPS,year_cal,month_num,wateruse_perconnection,tot_maxwithdraw_fips,ps_w_total,ps_gw_total,ps_sw_total,cnty_avg_p,state_yr_avg_p,predict_accounts,name_county,median_age,college_more,average_household_size,median_household_income,median_year_structure_built,owner_occupied_housing_units,total_pop,unemployment,housing_density,precip_monthly_avg_dailytot,precip_monthly_total,rainydays_month,temp_monthly_dailymax,temp_monthly_dailymean,annual_avg_dailymax,annual_avg_dailymean,precip_annual_total,precip_annual_avg_monthly_total
36003,2009,9,10385.04,.,0.2436489,0.1519434,0.0917055,0.0031822,0.0031822,.,.,37.46875,0.4814816,2.39625,44472.46,1961.68,0.7515241,49042.56,0.0856217,25.3387,1.4262423,42.78727,7,19.819102,14.886517,11.848034,7.2244797,931.0548,77.5879
36003,2009,10,9241.95,.,0.2168303,0.1352189,0.0816114,0.0031822,0.0031822,.,.,37.46875,0.4814816,2.39625,44472.46,1961.68,0.7515241,49042.56,0.0856217,25.3387,2.6887674,83.35179,15,11.811072,7.86082,11.848034,7.2244797,931.0548,77.5879
36003,2009,11,8475.774,.,0.1988547,0.124009,0.0748457,0.0031822,0.0031822,.,.,37.46875,0.4814816,2.39625,44472.46,1961.68,0.7515241,49042.56,0.0856217,25.3387,1.4430255,43.29076,11,9.7407883,5.4291901,11.848034,7.2244797,931.0548,77.5879
36003,2009,12,8621.025,.,0.2022625,0.1261342,0.0761283,0.0031822,0.0031822,.,.,37.46875,0.4814816,2.39625,44472.46,1961.68,0.7515241,49042.56,0.0856217,25.3387,2.4902841,77.19881,14,-0.54969217,-3.323396,11.848034,7.2244797,931.0548,77.5879
36003,2009,13,115508.2,5.25,2.71,1.69,1.02,0.0031822,0.0031822,8563.46,Allegany,37.46875,0.4814816,2.39625,44472.46,1961.68,0.7515241,49042.56,0.0856217,25.3387,.,.,.,.,.,11.848034,7.2244797,931.0548,77.5879
36003,2010,1,8898.591,.,0.2083643,0.1306052,0.0777591,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,2.1085981,65.36654,11,-2.9509112,-6.2260921,12.487276,8.0234682,1002.543,83.54523
36003,2010,2,8384.252,.,0.1963209,0.1230562,0.0732647,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,1.0288434,28.80761,8,-2.1198601,-5.0325008,12.487276,8.0234682,1002.543,83.54523
36003,2010,3,8980.062,.,0.210272,0.1318009,0.0784711,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,2.0536097,63.6619,9,7.1785744,2.3866112,12.487276,8.0234682,1002.543,83.54523
36003,2010,4,8980.821,.,0.2102898,0.1318121,0.0784777,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,1.6578647,49.73594,8,15.709236,9.2629079,12.487276,8.0234682,1002.543,83.54523
36003,2010,5,10392,.,0.2433332,0.1525241,0.0908091,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,2.75329,85.35199,11,19.384358,14.102072,12.487276,8.0234682,1002.543,83.54523
36003,2010,6,10970.99,.,0.2568904,0.1610219,0.0958685,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,4.39003,131.7009,18,22.929537,18.303351,12.487276,8.0234682,1002.543,83.54523
36003,2010,7,12060.57,.,0.2824034,0.1770138,0.1053897,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,3.9325064,121.9077,12,26.197644,21.137255,12.487276,8.0234682,1002.543,83.54523
36003,2010,8,11728.71,.,0.2746328,0.1721431,0.1024898,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,2.9726318,92.15159,14,24.593576,19.689693,12.487276,8.0234682,1002.543,83.54523
36003,2010,9,10597.47,.,0.2481443,0.1555397,0.0926046,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,2.208159,66.24477,10,21.004773,15.541493,12.487276,8.0234682,1002.543,83.54523
36003,2010,10,9430.998,.,0.2208309,0.1384194,0.0824115,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,4.6633153,144.5628,13,12.827376,8.8832336,12.487276,8.0234682,1002.543,83.54523
36003,2010,11,8649.15,.,0.2025236,0.1269441,0.0755794,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,2.0324813,60.97444,9,7.0278356,2.8487,12.487276,8.0234682,1002.543,83.54523
36003,2010,12,8797.373,.,0.2059943,0.1291196,0.0768747,0.0033339,0.0033339,.,.,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,2.970212,92.07657,11,-2.8089961,-5.4314065,12.487276,8.0234682,1002.543,83.54523
36003,2010,13,117871,5.66,2.76,1.73,1.03,0.0033339,0.0033339,8546.632,Allegany,37.8,0.4808953,2.44,43930.71,1962.438,0.7448924,48946,0.0891757,25.39571,.,.,.,.,.,12.487276,8.0234682,1002.543,83.54523
36003,2011,1,8880.042,.,0.2068544,0.1279629,0.0788916,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,1.0724789,33.24685,10,-4.0011613,-6.8678079,12.720306,8.1991339,1215.233,101.2694
36003,2011,2,8366.775,.,0.1948982,0.1205666,0.0743316,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,3.2738198,91.66695,11,-0.77360001,-5.3370041,12.720306,8.1991339,1215.233,101.2694
36003,2011,3,8961.343,.,0.2087483,0.1291344,0.0796139,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,3.2031137,99.29652,12,3.6310516,-0.79675706,12.720306,8.1991339,1215.233,101.2694
36003,2011,4,8962.102,.,0.208766,0.1291454,0.0796206,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,5.6601001,169.803,18,13.11626,7.5678162,12.720306,8.1991339,1215.233,101.2694
36003,2011,5,10370.34,.,0.24157,0.1494384,0.0921316,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,5.7780614,179.1199,15,18.958844,14.011113,12.720306,8.1991339,1215.233,101.2694
36003,2011,6,10948.12,.,0.2550289,0.1577643,0.0972647,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,2.7502662,82.50799,9,22.390051,17.494725,12.720306,8.1991339,1215.233,101.2694
36003,2011,7,12035.43,.,0.280357,0.1734326,0.1069245,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,0.93642632,29.02922,6,26.245421,21.221807,12.720306,8.1991339,1215.233,101.2694
36003,2011,8,11704.26,.,0.2726428,0.1686604,0.1039824,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,4.4144655,136.8484,14,23.76494,18.818371,12.720306,8.1991339,1215.233,101.2694
36003,2011,9,10575.38,.,0.2463461,0.152393,0.0939532,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,4.4814169,134.4425,18,21.281997,16.571299,12.720306,8.1991339,1215.233,101.2694
36003,2011,10,9411.34,.,0.2192307,0.135619,0.0836117,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,3.9935209,123.7991,17,13.181848,8.8533579,12.720306,8.1991339,1215.233,101.2694
36003,2011,11,8631.122,.,0.201056,0.1243759,0.0766801,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,2.5062536,75.18761,9,10.917216,5.9556986,12.720306,8.1991339,1215.233,101.2694
36003,2011,12,8779.035,.,0.2045016,0.1265074,0.0779942,0.0030062,0.0030062,.,.,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,2.0787837,60.28473,6,3.1676673,0.06423241,12.720306,8.1991339,1215.233,101.2694
36003,2011,13,117625.3,5.6,2.74,1.695,1.045,0.0030062,0.0030062,8502.423,Allegany,38.0625,0.4803587,2.410625,43341.96,1963.227,0.7390011,48691.5,0.0934712,25.39535,.,.,.,.,.,12.720306,8.1991339,1215.233,101.2694
36003,2012,1,8250.731,.,0.1910006,0.1158838,0.0751168,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,2.165523,67.13121,13,0.93487381,-2.7723509,13.749577,9.0937771,923.2691,76.93909
36003,2012,2,7773.838,.,0.1799608,0.1091857,0.0707751,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,0.75957855,20.50862,7,1.6745829,-1.5402356,13.749577,9.0937771,923.2691,76.93909
36003,2012,3,8326.271,.,0.1927493,0.1169448,0.0758046,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,1.795277,55.65359,9,12.261481,6.7737671,13.749577,9.0937771,923.2691,76.93909
36003,2012,4,8326.976,.,0.1927656,0.1169546,0.075811,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,1.8481612,55.44484,8,11.081606,5.6780579,13.749577,9.0937771,923.2691,76.93909
36003,2012,5,9635.417,.,0.2230555,0.1353321,0.0877234,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,2.1094337,65.39244,9,20.594706,15.413567,13.749577,9.0937771,923.2691,76.93909
36003,2012,6,10172.25,.,0.2354829,0.142872,0.0926109,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,3.2560787,97.68236,11,22.549137,17.364835,13.749577,9.0937771,923.2691,76.93909
36003,2012,7,11182.5,.,0.2588698,0.1570613,0.1018085,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,3.3329011,103.3199,14,26.089526,21.193219,13.749577,9.0937771,923.2691,76.93909
36003,2012,8,10874.81,.,0.2517468,0.1527396,0.0990071,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,2.9462555,91.33392,10,24.555557,19.303708,13.749577,9.0937771,923.2691,76.93909
36003,2012,9,9825.923,.,0.2274656,0.1380078,0.0894578,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,3.163199,94.89597,12,19.870532,14.832145,13.749577,9.0937771,923.2691,76.93909
36003,2012,10,8744.377,.,0.2024283,0.1228172,0.0796111,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,4.0862168,126.6727,13,14.482663,10.004453,13.749577,9.0937771,923.2691,76.93909
36003,2012,11,8019.452,.,0.1856466,0.1126354,0.0730112,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,0.68470574,20.54117,5,6.086911,1.5628652,13.749577,9.0937771,923.2691,76.93909
36003,2012,12,8156.882,.,0.1888281,0.1145656,0.0742624,0.003335,0.003335,.,.,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,4.022333,124.6923,14,4.1823827,0.72402836,13.749577,9.0937771,923.2691,76.93909
36003,2012,13,109289.4,5.55,2.53,1.535,0.9949999,0.003335,0.003335,8449.582,Allegany,38.3,0.4797972,2.36,42776.71,1964,0.732982,48387,0.097396,25.36268,.,.,.,.,.,13.749577,9.0937771,923.2691,76.93909
36003,2013,1,7970.391,.,0.1834512,0.1105992,0.072852,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,1.6538269,51.26863,8,0.49635935,-2.9451542,12.094377,7.6490676,897.5174,74.79311
36003,2013,2,7509.702,.,0.1728477,0.1042065,0.0686412,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,1.5293816,42.82269,8,-1.2562066,-4.5482261,12.094377,7.6490676,897.5174,74.79311
36003,2013,3,8043.364,.,0.1851308,0.1116118,0.073519,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,0.89140009,27.6334,6,1.0470978,-2.0685752,12.094377,7.6490676,897.5174,74.79311
36003,2013,4,8044.044,.,0.1851465,0.1116212,0.0735252,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,2.6040075,78.12022,12,12.016068,6.1289388,12.094377,7.6490676,897.5174,74.79311
36003,2013,5,9308.028,.,0.2142391,0.1291606,0.0850785,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,2.9484656,91.40244,10,19.162827,13.244031,12.094377,7.6490676,897.5174,74.79311
36003,2013,6,9826.621,.,0.2261753,0.1363567,0.0898186,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,3.1473951,94.42185,15,22.005492,17.442331,12.094377,7.6490676,897.5174,74.79311
36003,2013,7,10802.55,.,0.2486378,0.1498989,0.0987389,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,3.2124682,99.58652,14,25.34822,20.908193,12.094377,7.6490676,897.5174,74.79311
36003,2013,8,10505.31,.,0.2417963,0.1457743,0.096022,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,2.7844717,86.31863,8,23.799396,18.616897,12.094377,7.6490676,897.5174,74.79311
36003,2013,9,9492.062,.,0.2184749,0.1317143,0.0867606,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,2.5566146,76.69844,8,20.125049,14.279742,12.094377,7.6490676,897.5174,74.79311
36003,2013,10,8447.264,.,0.1944272,0.1172164,0.0772108,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,2.9004967,89.9154,16,15.405176,10.717164,12.094377,7.6490676,897.5174,74.79311
36003,2013,11,7746.97,.,0.1783088,0.1074989,0.0708099,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,2.9767492,89.30247,14,5.2254461,1.3416311,12.094377,7.6490676,897.5174,74.79311
36003,2013,12,7879.731,.,0.1813645,0.1093412,0.0720234,0.0039663,0.0039663,.,.,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,2.2589252,70.02668,11,0.82027342,-2.2312427,12.094377,7.6490676,897.5174,74.79311
36003,2013,13,105576,5.47,2.43,1.465,0.965,0.0039663,0.0039663,8401.055,Allegany,38.55,0.4791983,2.32,42246.73,1964.75,0.7270268,48107.5,0.1007646,25.34616,.,.,.,.,.,12.094377,7.6490676,897.5174,74.79311
36003,2014,1,8676.509,.,0.1985501,0.1238107,0.0747394,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,1.3306725,41.25085,8,-4.5705406,-8.1528118,11.484376,6.8052395,929.4089,77.45074
36003,2014,2,8175.006,.,0.1870739,0.1166544,0.0704194,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,1.6934408,47.41634,11,-3.5259346,-7.0468331,11.484376,6.8052395,929.4089,77.45074
36003,2014,3,8755.946,.,0.2003679,0.1249442,0.0754237,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,1.9557443,60.62807,9,0.84219734,-4.3389993,11.484376,6.8052395,929.4089,77.45074
36003,2014,4,8756.688,.,0.2003849,0.1249548,0.07543,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,2.1447439,64.34232,11,12.405125,6.3288493,11.484376,6.8052395,929.4089,77.45074
36003,2014,5,10132.65,.,0.2318719,0.1445893,0.0872826,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,4.4334484,137.4369,15,19.008082,13.677155,11.484376,6.8052395,929.4089,77.45074
36003,2014,6,10697.19,.,0.2447906,0.1526451,0.0921455,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,4.1071107,123.2133,14,23.40614,18.167004,11.484376,6.8052395,929.4089,77.45074
36003,2014,7,11759.58,.,0.2691019,0.167805,0.1012969,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,3.3992992,105.3783,13,23.466057,18.377203,11.484376,6.8052395,929.4089,77.45074
36003,2014,8,11436,.,0.2616973,0.1631877,0.0985096,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,3.1650808,98.1175,11,23.21247,18.059319,11.484376,6.8052395,929.4089,77.45074
36003,2014,9,10332.99,.,0.2364563,0.1474481,0.0890083,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,2.0941619,62.82486,10,21.371257,15.585025,11.484376,6.8052395,929.4089,77.45074
36003,2014,10,9195.629,.,0.2104294,0.1312184,0.0792111,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,2.4351105,75.48843,11,15.094097,10.147957,11.484376,6.8052395,929.4089,77.45074
36003,2014,11,8433.294,.,0.1929844,0.1203401,0.0726443,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,1.9006093,57.01828,14,4.4091446,0.85132853,11.484376,6.8052395,929.4089,77.45074
36003,2014,12,8577.816,.,0.1962916,0.1224024,0.0738892,0.0038621,0.0038621,.,.,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,1.815927,56.29374,10,1.7467822,-0.89054841,11.484376,6.8052395,929.4089,77.45074
36003,2014,13,114929.3,5.83,2.63,1.64,0.99,0.0038621,0.0038621,8352.527,Allegany,38.8,0.4785995,2.28,41716.74,1965.5,0.7210717,47828,0.1041332,25.32965,.,.,.,.,.,11.484376,6.8052395,929.4089,77.45074
36005,2001,1,5642.865,.,6582.849,0,6582.849,0.0013085,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,2.4796067,76.86781,11,0.66468348,-1.7324546,16.546434,12.113535,852.5759,71.04799
36005,2001,2,5005.122,.,5838.871,0,5838.871,0.0013085,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,1.6566087,46.38504,8,3.5579451,0.46042677,16.546434,12.113535,852.5759,71.04799
36005,2001,3,5562.705,.,6489.335,0,6489.335,0.0013085,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,5.8172379,180.3344,17,6.8714957,3.2824981,16.546434,12.113535,852.5759,71.04799
36005,2001,4,5402.506,.,6302.451,0,6302.451,0.0013085,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,1.3618864,40.85659,11,16.154494,10.451722,16.546434,12.113535,852.5759,71.04799
36005,2001,5,5867.967,.,6845.448,0,6845.448,0.0013085,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,1.9943162,61.8238,11,21.283169,15.707498,16.546434,12.113535,852.5759,71.04799
36005,2001,6,6180.739,.,7210.321,0,7210.321,0.0013085,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,3.9382167,118.1465,11,26.326704,21.501251,16.546434,12.113535,852.5759,71.04799
36005,2001,7,6166.965,.,7194.252,0,7194.252,0.0013485,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,1.9147117,59.35606,12,27.315338,22.214872,16.546434,12.113535,852.5759,71.04799
36005,2001,8,6332.812,.,7387.726,0,7387.726,0.0013485,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,2.237518,69.36306,12,29.995209,25.093766,16.546434,12.113535,852.5759,71.04799
36005,2001,9,5722.908,.,6676.225,0,6676.225,0.0013485,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,3.0633495,91.90049,10,23.826436,19.142224,16.546434,12.113535,852.5759,71.04799
36005,2001,10,5779.719,.,6742.5,0,6742.5,0.0013485,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,0.88504463,27.43638,4,18.569399,13.161501,16.546434,12.113535,852.5759,71.04799
36005,2001,11,5663.326,.,6606.717,0,6606.717,0.0013485,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,0.7762883,23.28865,5,14.43927,9.6449687,16.546434,12.113535,852.5759,71.04799
36005,2001,12,5736.494,.,6692.074,0,6692.074,0.0013485,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,1.8328097,56.8171,10,8.7658237,5.7027507,16.546434,12.113535,852.5759,71.04799
36005,2001,13,69064.13,.,80568.77,0,80568.77,0.0013285,.,1166579,.,31.40035,0.3707547,2.783615,38940.33,1952.639,0.1990582,1343557,0.1398675,11768.22,.,.,.,.,.,16.546434,12.113535,852.5759,71.04799
36005,2002,1,5477.325,.,6407.928,0,6407.928,0.0013698,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,1.6289198,50.49651,13,6.0904554,2.5235741,17.148378,12.577922,1125.742,93.8118
36005,2002,2,4808.802,.,5625.822,0,5625.822,0.0013698,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,0.7363568,20.61799,6,8.1729381,3.3964172,17.148378,12.577922,1125.742,93.8118
36005,2002,3,5341.609,.,6249.154,0,6249.154,0.0013698,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,2.9289386,90.7971,12,11.3913,6.0234166,17.148378,12.577922,1125.742,93.8118
36005,2002,4,5142.746,.,6016.503,0,6016.503,0.0013698,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,3.1051142,93.15342,16,17.116523,11.897764,17.148378,12.577922,1125.742,93.8118
36005,2002,5,5468.637,.,6397.764,0,6397.764,0.0013698,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,2.8511569,88.38586,10,20.20473,14.551271,17.148378,12.577922,1125.742,93.8118
36005,2002,6,5772.966,.,6753.799,0,6753.799,0.0013698,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,3.549586,106.4876,11,26.109794,20.962879,17.148378,12.577922,1125.742,93.8118
36005,2002,7,6309.268,.,7381.218,0,7381.218,0.0014611,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,0.95917867,29.73454,6,29.931976,24.580411,17.148378,12.577922,1125.742,93.8118
36005,2002,8,6008.281,.,7029.094,0,7029.094,0.0014611,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,4.5538032,141.1679,13,30.089011,24.705915,17.148378,12.577922,1125.742,93.8118
36005,2002,9,5503.119,.,6438.104,0,6438.104,0.0014611,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,4.5297108,135.8913,11,25.258966,20.377207,17.148378,12.577922,1125.742,93.8118
36005,2002,10,5482.027,.,6413.429,0,6413.429,0.0014611,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,4.7969488,148.7054,13,16.588631,13.140989,17.148378,12.577922,1125.742,93.8118
36005,2002,11,5338.73,.,6245.786,0,6245.786,0.0014611,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,3.7774113,113.3223,12,10.914293,7.3981476,17.148378,12.577922,1125.742,93.8118
36005,2002,12,5383.062,.,6297.649,0,6297.649,0.0014611,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,3.4510182,106.9816,11,3.3919051,0.82157632,17.148378,12.577922,1125.742,93.8118
36005,2002,13,66036.57,.,77256.25,0,77256.25,0.0014154,.,1169901,.,31.68667,0.3769112,2.792316,38540.57,1952.044,0.2033757,1354616,0.133622,11856.19,.,.,.,.,.,17.148378,12.577922,1125.742,93.8118
36005,2003,1,5207.421,.,6100.148,0,6100.148,0.0014944,.,1171434,.,32.00438,0.3829993,2.803204,38131.13,1951.35,0.207961,1364885,0.1260703,11936.48,1.9934952,61.79835,7,-0.27120351,-2.9263731,15.256372,11.167302,1325.75,110.4791
36005,2003,2,4800.886,.,5623.919,0,5623.919,0.0014944,.,1171434,.,32.00438,0.3829993,2.803204,38131.13,1951.35,0.207961,1364885,0.1260703,11936.48,4.3031321,120.4877,11,0.28149621,-2.4133209,15.256372,11.167302,1325.75,110.4791
36005,2003,3,5236.971,.,6134.764,0,6134.764,0.0014944,.,1171434,.,32.00438,0.3829993,2.803204,38131.13,1951.35,0.207961,1364885,0.1260703,11936.48,3.1708615,98.2967,16,9.3065203,4.4191479,15.256372,11.167302,1325.75,110.4791
36005,2003,4,4858.36,.,5691.247,0,5691.247,0.0014944,.,1171434,.,32.00438,0.3829993,2.803204,38131.13,1951.35,0.207961,1364885,0.1260703,11936.48,2.821055,84.63165,13,13.90019,8.2764181,15.256372,11.167302,1325.75,110.4791
36005,2003,5,5121.746,.,5999.786,0,5999.786,0.0014944,.,1171434,.,32.00438,0.3829993,2.803204,38131.13,1951.35,0.207961,1364885,0.1260703,11936.48,3.2456061,100.6138,15,18.953207,14.11475,15.256372,11.167302,1325.75,110.4791
