"collection","colid","area","lat","lon","elev","MAXCAP","fips","height","normcap"
"reservoir",1671,"NA",38.9683,-108.285,"NA",7103611.32,8077,27.7368,5752
"reservoir",1672,"130.79449500000001",37.2916,-119.53,"NA",56071533.84,6039,39.624,45410
"reservoir",1673,"142.44945000000001",39.3333,-88.4817,"NA",27906251.52,17173,14.0208,11820
"reservoir",1674,"NA",39.4066,-89.91,"NA",30476823.84,17117,21.6408,15563
"reservoir",1675,"4537.66248",39.2072,-105.272,"NA",107592760,8035,67.3608,79064
"reservoir",1676,"2595.1699800000001",37.3216,-119.317,"NA",192422880,6019,114.3,123000
"reservoir",1677,"NA",36.99,-120.932,"NA",64140960,6047,45.72,34500
"reservoir",1678,"NA",39.11,-106.355,"NA",14555064,8065,27.1272,11400
"reservoir",1679,"NA",39.14,-86.0367,"NA",14721583.8,18005,23.4696,9235
"reservoir",1680,"233.09909999999999",37.37,-118.983,"NA",172687200,6019,48.4632,125000
"reservoir",1681,"NA",39.4961,-98.3134,"NA",1392598920,20123,12.192,963800
"reservoir",1682,"NA",39.08,-106.313,"NA",65695144.8,8065,18.288,53260
"reservoir",1683,"NA",39.3767,-90.9084,"NA",154632753.2,29163,9.7536,125363
"reservoir",1684,"525.76796999999999",38.495,-111.568,"NA",8511012,49055,32.004,5232
"reservoir",1685,"997.14615000000003",39.1508,-104.854,"NA",281714497.2,8035,42.672,13960
"reservoir",1686,"637.13753999999994",38.9433,-107.353,"1965.1980000000001",28653740.4,8051,53.9496,20950
"reservoir",1687,"3107.9879999999998",39.4083,-99.4217,"NA",495858960,20163,26.5176,260740
"reservoir",1688,"611.23764000000006",37.11,-119.883,"NA",144933900,6039,49.6824,90000
"reservoir",1689,"NA",38.6817,-82.1867,"NA",15541848,54053,10.9728,12600
"reservoir",1690,"160.57937999999999",39.0217,-106.247,"NA",16725988.8,8015,21.336,11444
"reservoir",1691,"204.60920999999999",37.2266,-119.235,"NA",123759982.3,6019,49.0728,88834
"reservoir",1693,"551.66786999999999",39.3983,-94.555,"NA",304052820,29047,30.7848,144600
"reservoir",1695,"6215.9759999999997",38.3233,-112.187,"NA",168807905.4,49031,21.9456,71826
"reservoir",1696,"872.82663000000002",38.9883,-105.895,"NA",141850200,8093,14.0208,85564
"reservoir",1697,"890.95655999999997",38.015,-77.7084,"NA",460088040,51177,19.2024,305000
"reservoir",1699,"178.70930999999999",39.0983,-104.208,"NA",9425020.68,8041,14.9352,5388
"reservoir",1700,"NA",39.0066,-86.5117,"NA",1062124958,18105,27.1272,182250
"reservoir",1701,"1320.8949",38.2167,-112.833,"NA",40704840,49001,19.2024,21000
"reservoir",1702,"NA",39.0433,-87.1084,"NA",67964748,18055,17.0688,13400
"reservoir",1703,"673.39739999999995",38.105,-78.4684,"NA",21955944,51003,19.812,6400
"reservoir",1704,"31.079879999999999",39.125,-88.6167,"NA",25153124.16,17049,19.812,11720
"reservoir",1705,"1999.47228",38.9667,-105.6,"NA",67224660,8093,28.956,54500
"reservoir",1706,"NA",36.7836,-120.796,"NA",16281936,6019,46.0248,5600
"reservoir",1707,"4229.4536699999999",37,-119.703,"NA",685198140,6019,91.44,520500
"reservoir",1708,"38.849850000000004",37.2116,-118.612,"NA",10422906,6027,19.5072,7350
"reservoir",1709,"634.54755",38.8186,-106.607,"NA",147980595.6,8051,60.96,106200
"reservoir",1710,"207.19919999999999",39.1033,-89.5617,"NA",47982372,17135,17.0688,13000
"reservoir",1711,"215409.46830000001",38.7766,-84.965,"NA",790290636,21077,15.5448,462600
"reservoir",1712,"2494.1603700000001",38.9053,-105.475,"NA",157885440,8093,38.1,97800
"reservoir",1713,"33.669870000000003",37.1733,-118.567,"NA",17821319.04,6027,22.86,13368
"reservoir",1714,"NA",38.9283,-105.06,"NA",18563874,8119,62.484,12300
"reservoir",1715,"24760.304400000001",39.2566,-96.59,"NA",2919647160,20149,45.72,425000
"reservoir",1716,"14.762943",38.92,-105.025,"NA",7647576,8041,27.432,5330
"reservoir",1717,"102.822603",37.0716,-118.965,"NA",163487906.2,6019,93.5736,123300
"reservoir",1718,"38.849850000000004",38.8833,-86.87,"NA",36757704,18101,15.8496,12780
"reservoir",1719,"NA",38.7916,-85.7101,"NA",33877528.2,18143,18.288,12000
"reservoir",1720,"966.06627000000003",38.17,-112.02,"NA",78012676.08,49031,10.0584,52662
"reservoir",1721,"NA",38.6783,-84.5184,"NA",10607928,21081,20.7264,6200
"reservoir",1722,"NA",39.035,-89.3867,"NA",44158584,17135,21.336,22000
"reservoir",1723,"NA",39.0117,-89.1134,"NA",16602640.8,17051,15.24,5560
"reservoir",1724,"113.182563",38.655,-107.595,"NA",22541847,8085,49.3776,14395
"reservoir",1725,"NA",37.9133,-78.3,"NA",20622552.12,51065,22.5552,8769
"reservoir",1726,"223.257138",36.8767,-119.67,"NA",20044050,6019,23.4696,16250
"reservoir",1727,"20.719919999999998",39.17,-94.7717,"NA",12380438.76,20209,35.9664,6900
"reservoir",1728,"458.42822999999999",37.0017,-118.97,"NA",171330372,6019,76.2,128000
"reservoir",1729,"NA",38.8033,-86.645,"NA",6578148.84,18093,4.572,5333
"reservoir",1730,"2079.76197",38.22,-80.8901,"NA",482043984,54067,104.2416,23000
"reservoir",1731,"NA",38.6033,-107.593,"NA",12803522.4,8085,32.004,9000
"reservoir",1732,"NA",38.6566,-85.1434,"NA",31194709.2,21041,7.0104,12030
"reservoir",1733,"NA",38.885,-88.3034,"NA",61180608,17079,15.8496,28500
"reservoir",1734,"NA",39.005,-90.6867,"NA",217092480,17013,9.4488,176000
"reservoir",1735,"2893.01883",39.1116,-95.425,"NA",943612200,20087,27.432,243000
"reservoir",1736,"NA",38.935,-89.3967,"NA",27629952,17005,12.192,9900
"reservoir",1737,"4959.8308500000003",37.0583,-118.225,"NA",44904839.4,6027,10.0584,16405
"reservoir",1738,"64438.951200000003",39.0833,-96.895,"NA",1446992921,20061,36.8808,415400
"reservoir",1739,"3993.76458",36.8316,-119.325,"NA",1370396280,6019,129.2352,1e+06
"reservoir",1740,"NA",38.5105,-107.624,"NA",37899906.48,8085,68.58,25236
"reservoir",1741,"NA",38.72,-86.92,"NA",22742904.24,18101,13.1064,8148
"reservoir",1742,"202.01921999999999",38.3017,-82.41,"NA",46255500,54099,19.2024,9180
"reservoir",1743,"NA",38.885,-90.1867,"NA",209004551.6,17119,7.62,169443
"reservoir",1744,"NA",38.1183,-81.1317,"NA",9032774.04,54019,10.668,7277
"reservoir",1745,"25.899899999999999",39.015,-95.6284,"NA",14061672,20177,17.6784,7500
"reservoir",1746,"NA",38.7583,-88.065,"NA",27975326.4,17159,25.6032,12460
"reservoir",1747,"NA",38.9933,-94.3084,"NA",47636997.6,29095,18.5928,25730
"reservoir",1748,"890.95655999999997",37.955,-79.9517,"NA",589356744,51017,69.4944,123700
"reservoir",1749,"4965.0108300000002",38.9683,-98.495,"NA",960319686.6,20167,47.244,2478350
"reservoir",1750,"NA",38.4514,-107.537,"NA",149621124,8085,121.92,117200
"reservoir",1751,"2621.06988",38.4536,-107.333,"NA",1160334636,8051,101.4984,940700
"reservoir",1752,"227.91911999999999",36.395,-120.835,"NA",39224664,6069,36.576,18000
"reservoir",1753,"NA",38.935,-94.2467,"NA",11101320,29095,11.5824,6485
"reservoir",1754,"507.63803999999999",38.2533,-82.985,"NA",146771785.2,21043,24.6888,20000
"reservoir",1755,"NA",37.43,-76.9,"NA",22202640,51127,10.668,12200
"reservoir",1756,"NA",38.765,-89.6989,"NA",6784140,17119,0,5500
"reservoir",1757,"950.52633000000003",38.9233,-95.33,"NA",490431648,20045,27.432,158000
"reservoir",1758,"56.979779999999998",38.7116,-88.7484,"NA",14199821.76,17121,14.0208,6793
"reservoir",1759,"NA",38.4166,-84.88,"NA",24151538.4,21187,6.096,9060
"reservoir",1760,"NA",38.1866,-82.6317,"NA",7548897.6,21127,33.528,5300
"reservoir",1761,"NA",38.8017,-90.7651,"NA",18070482,29183,10.668,6300
"reservoir",1762,"NA",37.6533,-113.528,"NA",9744492,49021,22.86,5290
"reservoir",1763,"344.46866999999997",38.145,-82.385,"NA",101762100,54099,25.908,17190
"reservoir",1764,"36.259860000000003",37.3583,-76.83,"NA",39647747.64,51095,20.4216,24600
"reservoir",1765,"NA",38.5383,-87.06,"NA",45145368,18027,16.1544,20400
"reservoir",1767,"173.52932999999999",37.725,-112.627,"NA",29270480.4,49017,8.5344,23730
"reservoir",1768,"14322.644700000001",38.79,-99.72,"NA",663982284,20195,39.0144,185100
"reservoir",1770,"NA",37.5183,-113.86,"NA",14571099.24,49053,21.0312,9850
"reservoir",1771,"NA",37.4166,-77.65,"NA",42925104,51041,11.5824,10750
"reservoir",1772,"7037.0028300000004",38.6183,-89.3534,"NA",1587488760,17027,18.8976,283000
"reservoir",1773,"NA",38.245,-107.543,"NA",18995592,8051,40.2336,13520
"reservoir",1774,"435.11831999999998",38.435,-86.7084,"NA",372066907.2,18037,25.908,167290
"reservoir",1775,"NA",38.7617,-94.035,"NA",7770924,29101,13.4112,5600
"reservoir",1776,"NA",38.765,-94.3267,"NA",16676649.6,29037,10.668,6900
"reservoir",1777,"2139.3317400000001",38.1183,-83.5334,"NA",1277844575,21011,42.3672,222581
"reservoir",1778,"NA",38.5433,-89.1084,"NA",10220615.28,17121,8.8392,5524
"reservoir",1779,"13703.63709",38.21,-84.8717,"NA",19562992.8,21073,6.4008,7530
"reservoir",1780,"NA",38.2717,-85.7684,"NA",647897704.8,21111,15.24,407500
"reservoir",1781,"637.13753999999994",38.6783,-96.5067,"NA",282614937.6,20127,24.6888,48500
"reservoir",1782,"31.079879999999999",38.6767,-96.55,"NA",11471364,20127,19.812,8416
"reservoir",1783,"NA",37.415,-113.498,"NA",32872242,49053,27.432,190
"reservoir",1784,"372.95855999999998",38.66,-94.8973,"NA",389286288,20121,30.48,76270
"reservoir",1786,"833.97677999999996",38.6516,-95.5567,"NA",305133348.5,20139,32.004,71000
"reservoir",1787,"6.4749749999999997",38.035,-108.25,"NA",14844931.8,8113,25.6032,10039
"reservoir",1788,"20349.55143",38.6216,-97.97,"NA",525061599,20053,38.4048,55241
"reservoir",1789,"344.46866999999997",37.41,-113.235,"NA",15110130,49053,31.6992,6625
"reservoir",1790,"NA",38.35,-87.75,"NA",53656380,18051,4.8768,29000
"reservoir",1791,"NA",37.4333,-113.048,"NA",8528280.72,49053,18.5928,5586
"reservoir",1792,"3480.9465599999999",37.22,-77.5284,"NA",98061660,51053,17.3736,44100
"reservoir",1793,"NA",37.4633,-79.1867,"NA",6167400,51680,11.8872,5000
"reservoir",1794,"1450.3943999999999",36.4166,-119.003,"NA",328105680,6107,74.676,143000
"reservoir",1795,"94.016637000000003",37.9733,-108.335,"NA",14333037.6,8113,26.5176,6851
"reservoir",1796,"12092.66331",38.2708,-104.725,"NA",603314803.7,8101,59.1312,357700
"reservoir",1797,"11919.133980000001",37.64,-80.8867,"NA",778325880,54089,42.0624,30900
"reservoir",1798,"NA",38.0517,-84.83,"NA",21450217.2,21239,6.7056,10810
"reservoir",1799,"701.88729000000001",37.2466,-113.772,"NA",18552772.68,49053,31.3944,10884
"reservoir",1800,"NA",37.84,-82.8717,"NA",90613907.76,21115,46.6344,4705
"reservoir",1801,"NA",38.3416,-102.74,"NA",28934973.84,8061,7.62,23458
"reservoir",1802,"41.439839999999997",38.525,-96.4117,"NA",9300439.2,20127,17.0688,6600
"reservoir",1803,"903.90651000000003",38.515,-95.705,"NA",447753240,20139,28.3464,154000
"reservoir",1804,"NA",38.3216,-102.658,"NA",74771090.64,8061,7.62,60618
"reservoir",1805,"NA",38.2483,-103.713,"NA",18396120.72,8025,4.8768,11914
"reservoir",1806,"58.015776000000002",38.17,-104.65,"NA",17194711.2,8101,16.1544,8638
"reservoir",1807,"914.26647000000003",38.0083,-85.3084,"NA",359769111.6,21215,49.6824,86420
"reservoir",1808,"10347.010050000001",37.895,-84.2617,"NA",22770040.8,21151,7.0104,10140
"reservoir",1809,"533.53794000000005",37.7366,-82.73,"NA",115083684,21071,20.1168,76100
"reservoir",1810,"NA",38.2717,-102.635,"NA",40322461.2,8061,7.62,23040
"reservoir",1811,"NA",38.235,-103.28,"NA",108939720.1,8011,10.668,85000
"reservoir",1812,"12952.539989999999",37.9267,-84.8201,"NA",20118058.8,21239,6.096,8300
"reservoir",1813,"46.619819999999997",37.3683,-79.9584,"NA",28370040,51023,25.908,18200
"reservoir",1814,"797.71691999999996",37.5916,-81.8217,"NA",251259876,54109,80.772,34300
"reservoir",1815,"NA",38.19,-103.407,"NA",53193825,8089,4.572,28000
"reservoir",1816,"388.49849999999998",37.79,-108.293,"NA",33920700,8033,36.8808,21711
"reservoir",1817,"3.8849849999999999",38.2233,-102.628,"NA",10191011.76,8099,4.8768,8262
"reservoir",1818,"NA",38.1566,-103.743,"NA",32105017.44,8025,9.144,26028
"reservoir",1819,"129.49950000000001",37.885,-107.212,"NA",39162990,8053,25.908,22679
"reservoir",1820,"NA",37.9983,-86.1151,"NA",23222727.96,21163,27.1272,12365
"reservoir",1821,"NA",37.8466,-84.44,"NA",18539204.4,21113,7.3152,8190
"reservoir",1822,"64.749750000000006",36.84,-76.6284,"NA",13703962.8,51800,12.192,7449
"reservoir",1823,"854.69669999999996",35.7983,-120.883,"NA",595154100,6053,54.5592,348000
"reservoir",1824,"517.99800000000005",38.3683,-97.0834,"NA",177436098,20115,17.6784,83690
"reservoir",1825,"NA",37.785,-84.1034,"NA",17725107.6,21151,7.3152,7690
"reservoir",1826,"NA",38.21,-89.8767,"NA",44825896.68,17157,16.4592,26008
"reservoir",1827,"NA",36.8033,-76.5851,"NA",27074886,51800,8.2296,14620
"reservoir",1828,"NA",37.83,-84.725,"NA",20216737.2,21167,6.7056,9270
"reservoir",1829,"839.15675999999996",35.7583,-120.883,"NA",616740000,6079,56.388,350000
"reservoir",1830,"NA",38.3383,-94.6534,"NA",74008800,20107,18.5928,40000
"reservoir",1831,"NA",38.3083,-93.9167,"NA",16651980,29083,9.144,11000
"reservoir",1832,"NA",38.0816,-103.697,"NA",11534271.48,8089,12.192,7986
"reservoir",1833,"77.699700000000007",36.755,-76.63,"NA",11594712,51800,10.0584,6025
"reservoir",1834,"NA",37.8033,-107.1,"NA",58853031.24,8079,31.0896,42585
"reservoir",1835,"1137.0056099999999",37.785,-84.705,"NA",394713600,21167,87.4776,180000
"reservoir",1836,"29784.884999999998",38.2666,-93.4017,"NA",6425197320,29015,28.3464,1202700
"reservoir",1837,"70.965726000000004",38.2833,-95.7,"NA",195999972,20031,30.48,111280
"reservoir",1838,"NA",37.745,-84.5867,"NA",17293389.6,21113,7.62,7540
"reservoir",1839,"NA",37.6783,-83.9484,"NA",16343610,21065,7.0104,7190
"reservoir",1840,"48989.66085",38.068,-102.937,"NA",766361124,8011,32.004,361000
"reservoir",1841,"36259.86",38.2033,-92.6234,"NA",3302025960,29131,39.9288,2020000
"reservoir",1842,"251229.03",37.8966,-86.705,"NA",1177233312,21091,15.24,633000
"reservoir",1843,"1012.68609",36.0583,-118.918,"NA",249162960,6107,41.7576,82000
"reservoir",1844,"7808.8198499999999",38.2416,-95.755,"NA",777400770,20031,22.5552,71285
"reservoir",1845,"414.39839999999998",37.7217,-107.267,"NA",82458138,8053,30.48,51113
"reservoir",1846,"1263.9151199999999",38.0383,-88.97,"NA",759823680,17055,14.9352,185000
"reservoir",1847,"NA",37.9283,-87.375,"NA",717391968,21101,14.6304,346500
"reservoir",1848,"3897.9349499999998",37.0866,-79.4017,"NA",117131260.8,51143,25.2984,85300
"reservoir",1849,"NA",38.1083,-91.4584,"NA",9029073.6,29055,13.716,5300
"reservoir",1850,"1015.27608",37.4317,-82.4167,"NA",202734772.8,21195,38.1,37700
"reservoir",1851,"362.59859999999998",36.6,-76.4451,"NA",27136560,51550,1.8288,22000
"reservoir",1852,"63.713754000000002",37.9317,-103.65,"NA",21849864.72,8089,12.4968,6998
"reservoir",1853,"NA",37.8583,-87.4084,"NA",76969152,21101,7.3152,39070
"reservoir",1854,"2652.1497599999998",37.0416,-79.5367,"NA",1408634160,51143,63.0936,1142000
"reservoir",1855,"NA",37.9,-103.84,"NA",11508368.4,8089,4.8768,5380
"reservoir",1856,"230.50910999999999",36.1366,-117.948,"NA",71788536,6027,19.812,46600
"reservoir",1857,"NA",37.4833,-108.625,"NA",27999996,8083,29.5656,18960
"reservoir",1858,"14996.042100000001",37.9833,-89.9451,"NA",31140436.08,17157,16.1544,22183
"reservoir",1859,"NA",37.5466,-107.807,"NA",32493563.64,8067,16.1544,23254
"reservoir",1860,"NA",36.57,-76.8817,"NA",56152943.52,51800,12.8016,33700
"reservoir",1861,"6169.3561799999998",37.075,-80.5851,"NA",286167360,51155,39.624,225508
"reservoir",1862,"5.4389789999999998",37.4216,-108.387,"NA",8696034,8083,13.716,5954
"reservoir",1863,"1709.3933999999999",37.7483,-104.602,"NA",127048440,8055,41.148,68500
"reservoir",1864,"51.799799999999998",35.4483,-120.885,"NA",63409506.36,6079,53.6448,40662
"reservoir",1865,"NA",37.77,-87.9584,"NA",913021896,21225,10.3632,485700
"reservoir",1866,"NA",37.4016,-108.275,"NA",12310130.4,8083,46.9392,9980
"reservoir",1867,"94.793633999999997",37.5033,-107.225,"NA",17938499.64,8053,25.6032,10084
"reservoir",1868,"572.38779",37.2333,-82.345,"NA",179718036,51051,67.056,38600
"reservoir",1869,"1175.85546",37.62,-86.5,"NA",955922330.4,21027,40.2336,120000
"reservoir",1870,"1056.7159200000001",37.34,-83.4717,"NA",417072892,21193,48.768,32100
"reservoir",1871,"NA",37.86,-90.605,"NA",10977972,29187,17.6784,7400
"reservoir",1872,"NA",37.7783,-89.4534,"NA",162819360,17077,28.0416,78500
"reservoir",1873,"39.652746899999997",37.385,-84.3351,"NA",22079292,21203,21.0312,5700
"reservoir",1874,"176.89631700000001",37.38,-107.662,"2489.3015999999998",59947128,8067,63.7032,40100
"reservoir",1875,"699.29729999999995",37.3833,-107.575,"NA",171700416,8067,37.1856,129700
"reservoir",1876,"1582.48389",37.9016,-93.3201,"NA",800210282.2,29085,45.72,241563
"reservoir",1877,"278941.92300000001",36.9366,-111.483,"NA",35548893600,4005,177.6984,2.7e+07
"reservoir",1878,"NA",37.9267,-96.465,"NA",14185020,20073,25.2984,5845
"reservoir",1879,"150.73741799999999",37.2233,-83.0567,"NA",107436108,21119,40.8432,22620
"reservoir",1880,"556.84784999999999",37.715,-89.15,"NA",204757680,17199,13.716,70746
"reservoir",1881,"20150.122200000002",36.5966,-78.2967,"NA",4183964160,51117,42.0624,1576000
"reservoir",1882,"21742.966049999999",36.4861,-77.6586,"NA",99541836,37131,28.0416,18032
"reservoir",1883,"21597.926609999999",36.5011,-77.812,"NA",635242200,37131,23.4696,515000
"reservoir",1884,"290.07888000000003",35.3333,-120.5,"NA",53286336,6079,39.3192,26000
"reservoir",1885,"NA",37.8466,-95.8217,"NA",291347976,20207,24.6888,157000
"reservoir",1886,"15607.27974",37.5316,-87.2651,"NA",66237876,21149,7.9248,29160
"reservoir",1887,"NA",37.66,-89.2834,"NA",60854969.28,17077,22.2504,28365
"reservoir",1888,"38.849850000000004",37.6466,-89.1367,"NA",42333033.6,17199,25.908,27000
"reservoir",1889,"549.07788000000005",36.7833,-80.0284,"NA",397057212,51067,66.4464,167000
"reservoir",1890,"49.209809999999997",37.6433,-89.1034,"NA",131181831.5,17199,26.5176,29000
"reservoir",1891,"88.059659999999994",37.623,-88.9409,"NA",102307298.2,17199,16.764,41215
"reservoir",1892,"NA",36.55,-78.4667,"NA",129515400,51117,24.384,1520
"reservoir",1893,"NA",37.635,-102.54,"NA",72649505.04,8009,32.004,40918
"reservoir",1894,"103.5996",37.3519,-106.544,"NA",83622543.12,8021,39.9288,53506
"reservoir",1895,"31.079879999999999",37.79,-94.7567,"NA",13074888,20011,18.8976,6500
"reservoir",1896,"300.43884000000003",37.3567,-106.287,"NA",25076648.4,8021,55.4736,17135
"reservoir",1897,"NA",37.2133,-84.1967,"NA",54273120,21125,41.148,23270
"reservoir",1898,"36.259860000000003",37.6666,-90.85,"NA",21129512.4,29093,34.1376,14600
"reservoir",1899,"NA",37.6366,-90.3284,"NA",9991188,29123,16.1544,6280
"reservoir",1900,"1023.04605",37.3866,-105.542,"NA",22820613.48,8023,10.668,7636
"reservoir",1901,"168.34934999999999",37.3933,-105.393,"NA",47377966.8,8023,38.4048,18595
"reservoir",1902,"135.19747799999999",36.5375,-78.875,"NA",108484566,37145,30.48,85000
"reservoir",1903,"2333.5809899999999",37.7266,-97.7934,"NA",698488887,20173,24.384,167074
"reservoir",1904,"1890.6927000000001",37.7383,-95.9334,"NA",246325956,20207,22.86,21890
"reservoir",1905,"507.63803999999999",36.5308,-78.9973,"NA",14801760,37145,10.668,12000
"reservoir",1906,"5420.8490700000002",35.605,-118.473,"NA",1038590160,6029,52.7304,568000
"reservoir",1907,"NA",36.5783,-79.4334,"NA",6167400,51590,7.62,5000
"reservoir",1908,"55.943784000000001",35.1883,-120.487,"NA",94977960,6079,49.6824,52500
"reservoir",1909,"1766.37318",37.245,-85.3417,"NA",1504809829,21217,43.2816,244100
"reservoir",1910,"3004.3883999999998",37.6916,-93.7584,"NA",2055841116,29039,37.4904,887000
"reservoir",1911,"489.50810999999999",36.5078,-79.0467,"NA",93103070.4,37145,18.288,66600
"reservoir",1912,"51.799799999999998",36.6767,-80.3967,"NA",11841408,51141,42.0624,7600
"reservoir",1913,"NA",37.245,-106.343,"NA",31145370,8021,12.192,6100
"reservoir",1914,"1820.76297",37.2783,-86.245,"NA",1202852692,21061,50.9016,170140
"reservoir",1915,"1515.1441500000001",37.6466,-96.0701,"NA",316264272,20073,25.908,21900
"reservoir",1916,"NA",37.3283,-104.388,"NA",36934091.64,8071,11.2776,20359
"reservoir",1917,"NA",37.495,-90.8384,"NA",15233478,29179,18.288,6350
"reservoir",1918,"5366.45928",37.2066,-86.26,"NA",11286342,21061,6.7056,5020
"reservoir",1919,"NA",35.3333,-118.967,"NA",8023787.4,6029,3.3528,5200
"reservoir",1920,"NA",37.2133,-86.9,"NA",49425543.6,21183,7.0104,20690
"reservoir",1921,"NA",37.1683,-86.4034,"NA",12421143.6,21227,7.62,6400
"reservoir",1922,"362.59859999999998",36.9566,-84.2734,"NA",537303888,21235,80.772,250600
"reservoir",1924,"NA",35.2333,-119.292,"NA",12951540,6029,3.3528,7500
"reservoir",1925,"2939.6386499999999",34.9833,-120.317,"NA",490925040,6079,64.3128,151000
