collection,colid,area,lat,lon,elev,MAXCAP
reservoir,1927,NA,37.1133,-105.412,NA,170035218
reservoir,1928,NA,37.3716,-91.1401,NA,28946075.16
reservoir,1929,NA,37.0866,-86.5034,NA,11422024.8
reservoir,1930,1740.47328,37.1408,-104.551,NA,185022000
reservoir,1931,372.95856,37.3816,-99.78,NA,9448456.8
reservoir,1932,NA,37.1483,-87.6817,NA,21780789.84
reservoir,1933,144.262443,36.7517,-83.2584,NA,26026428
reservoir,1934,64.1281524,36.7383,-83.2384,NA,20969160
reservoir,1935,NA,37.08,-87.0317,NA,40902196.8
reservoir,1936,NA,36.1678,-78.7737,NA,15630658.56
reservoir,1937,98.41962,37.3983,-95.3334,NA,43541844
reservoir,1938,526026.969,37.1983,-89.0367,NA,478799931.6
reservoir,1939,440.2983,36.1505,-78.8303,NA,17503081.2
reservoir,1940,8365.6677,36.8078,-107.609,NA,2449937976
reservoir,1941,14993.45211,36.8716,-85.145,NA,7510659720
reservoir,1942,NA,37.3516,-96.8967,NA,80546244
reservoir,1943,NA,37.315,-93.23,NA,44859200.64
reservoir,1944,NA,37.1216,-88.6517,NA,418889808
reservoir,1945,NA,36.6933,-108.485,NA,51867834
reservoir,1946,1820.76297,36.5208,-82.0864,NA,942378720
reservoir,1947,113.95956,36.1736,-79.4148,NA,12112773.6
reservoir,1948,11.9657538,36.685,-83.6917,NA,20599116
reservoir,1949,181.2993,36.2533,-80.0567,NA,377740915.2
reservoir,1950,2439.77058,36.8966,-86.125,NA,1899250830
reservoir,1951,271.94895,36.1902,-79.7325,NA,28816559.76
reservoir,1952,NA,37.2816,-96.7833,NA,350678364
reservoir,1953,NA,35.8983,-77.885,NA,16577971.2
reservoir,1954,45578.64402,37.0217,-88.22,NA,4049638188
reservoir,1955,95.570631,37.27,-95.47,NA,50066953.2
reservoir,1956,181.2993,36.1722,-79.8389,NA,8325990
reservoir,1957,104117.598,37.0133,-88.2684,NA,7559998920
reservoir,1958,4928.75097,36.498,-82.5089,NA,33180612
reservoir,1959,NA,36.1583,-79.7967,NA,7992950.4
reservoir,1960,2325.81102,37.1366,-90.7717,NA,482290680
reservoir,1961,NA,36.74,-107,NA,6660792
reservoir,1962,142.44945,36.8755,-105.279,NA,19413741.72
reservoir,1963,NA,37.2317,-96.18,NA,19760349.6
reservoir,1964,NA,36.7167,-106.867,NA,11208632.76
reservoir,1965,4765.5816,36.4405,-82.4378,NA,238678380
reservoir,1966,1994.2923,35.9333,-78.5834,NA,489420194.4
reservoir,1967,NA,37.0217,-90.1017,NA,24535150.68
reservoir,1968,290.07888,36.6655,-106.704,NA,529959748.1
reservoir,1969,NA,36.0958,-80.1923,NA,9117884.16
reservoir,1970,NA,36.3633,-109.608,NA,30837000
reservoir,1971,1212.11532,36.3222,-82.1212,NA,835065960
reservoir,1972,NA,36.9583,-90.2334,NA,24052860
reservoir,1973,82.87968,36.0117,-79.9867,NA,30220260
reservoir,1974,159.025386,35.9952,-79.9451,NA,6241408.8
reservoir,1975,2261.06127,36.5941,-106.733,NA,270847538.4
reservoir,1976,5723.8779,37.0633,-94.705,NA,9374448
reservoir,1977,3392.8869,36.93,-90.2784,NA,1399506408
reservoir,1978,906.4965,36.1344,-81.225,NA,188722440
reservoir,1979,1080.02583,34.5833,-119.98,NA,295418460
reservoir,1980,36.25986,34.6583,-119.507,NA,8572686
reservoir,1981,2421.64065,36.5386,-85.4514,NA,2104316880
reservoir,1982,98.41962,35.6916,-78.692,NA,13321584
reservoir,1983,1895.87268,36.9289,-96.0884,NA,356475720
reservoir,1984,559.43784,34.5266,-119.687,NA,15694799.52
reservoir,1985,183.88929,35.865,-80.1948,NA,20229072
reservoir,1986,432.52833,36.5314,-105.229,NA,123224652
reservoir,1987,NA,36.8833,-95.965,NA,417532980
reservoir,1988,NA,36.5666,-104.667,NA,19945371.6
reservoir,1989,4374.49311,35.6547,-79.0673,NA,959739951
reservoir,1990,NA,34.645,-118.763,NA,258039082.1
reservoir,1991,NA,35.735,-79.8784,NA,8437003.2
reservoir,1992,NA,34.6866,-118.427,NA,11202465.36
reservoir,1993,8881.07571,36.1666,-83.4986,NA,1900792680
reservoir,1994,7542.05088,36.2247,-84.0914,NA,3147840960
reservoir,1995,NA,36.8067,-96.0334,NA,48969156
reservoir,1996,183.88929,35.5666,-78.9653,NA,88810560
reservoir,1997,NA,36.6564,-101.137,NA,762907380
reservoir,1998,8272.42806,36.7444,-98.1356,NA,334766472
reservoir,1999,3392.8869,35.8244,-81.1912,NA,452489803.2
reservoir,2000,NA,34.5616,-118.628,NA,46293737.88
reservoir,2001,72.51972,36.7217,-97.0267,NA,29233476
reservoir,2002,20965.96905,36.2897,-85.9442,NA,383488932
reservoir,2003,36.25986,34.5766,-118.383,NA,57239639.4
reservoir,2004,100810.1808,36.6994,-96.9217,NA,1662731040
reservoir,2005,101.00961,34.3783,-119.33,NA,354008760
reservoir,2006,3755.4855,35.7658,-81.0934,NA,46181491.2
reservoir,2007,NA,34.52,-118.603,NA,412848223
reservoir,2008,5558.11854,36.24,-106.429,NA,1682960112
reservoir,2009,113.95956,36.6933,-96.395,NA,44158584
reservoir,2010,11297.53638,36.6583,-93.125,NA,34537440
reservoir,2011,2823.0891,35.7816,-81.4451,NA,90290736
reservoir,2012,1098.15576,34.4616,-118.752,NA,154185000
reservoir,2013,30235.54326,36.2972,-86.6556,NA,672246600
reservoir,2014,438485.307,35.1966,-114.568,NA,2616211080
reservoir,2015,10826.1582,35.5861,-80.0928,NA,560974369.2
reservoir,2016,10359.96,35.6005,-80.235,NA,476344072.9
reservoir,2017,36674.2584,36.3155,-87.2195,NA,128281920
reservoir,2018,647.4975,35.9166,-109.038,NA,19488984
reservoir,2019,NA,35.9166,-109.033,NA,19859028
reservoir,2020,10411.7598,36.595,-93.3084,NA,4270307760
reservoir,2021,11761.14459,35.9611,-83.5389,NA,1819383000
reservoir,2022,3869.44506,36.5539,-99.5712,NA,124211436
reservoir,2023,984.1962,35.7433,-81.8411,NA,356278363.2
reservoir,2024,984.1962,35.7333,-81.8484,NA,356278363.2
reservoir,2025,NA,35.7333,-81.8901,NA,356278363.2
reservoir,2026,10670.7588,35.4841,-80.175,NA,52459904.4
reservoir,2027,170.93934,36.535,-96.1625,NA,71788536
reservoir,2028,621.5976,36.3516,-89.4053,NA,95829061.2
reservoir,2029,5630.63826,36.0966,-85.8273,NA,2580440160
reservoir,2030,2323.22103,36.1564,-86.6187,NA,804228960
reservoir,2031,NA,36.47,-94.2584,NA,11594712
reservoir,2032,26671.71702,36.4714,-95.0387,NA,2709955560
reservoir,2033,NA,34.2383,-118.817,NA,15665196
reservoir,2034,8658.33657,35.8844,-84.3003,NA,155418480
reservoir,2035,NA,34.295,-118.483,NA,14555064
reservoir,2036,56.97978,35.6622,-82.3453,NA,26766516
reservoir,2037,36.25986,34.285,-118.478,NA,14801760
reservoir,2038,3087.26808,36.4166,-93.8484,NA,2407752960
reservoir,2039,11237.96661,36.4219,-95.6787,NA,1873656120
reservoir,2040,15.53994,34.2266,-118.63,NA,22802111.28
reservoir,2041,15633.17964,36.3633,-92.5734,NA,6670659840
reservoir,2042,NA,35.215,-79.185,NA,12334800
reservoir,2043,15.53994,36.41,-96.4134,NA,7770924
reservoir,2044,380.72853,34.26,-118.385,NA,565649258.4
reservoir,2045,1178.44545,35.695,-83.0506,NA,31318057.2
reservoir,2046,212.37918,34.2933,-118.187,NA,9004404
reservoir,2047,4636.0821,35.4347,-80.9578,NA,1347489323
reservoir,2048,NA,36.305,-91.5334,NA,14185020
reservoir,2049,1010.0961,36.3833,-95.0484,NA,89303952
reservoir,2050,927.21642,36.375,-94.935,NA,146784120
reservoir,2051,31538.30823,35.7916,-84.2431,NA,484757640
reservoir,2052,NA,34.1316,-118.835,NA,12797355
reservoir,2053,NA,35.8616,-85.0634,NA,19735680
reservoir,2054,NA,35.7758,-84.2528,NA,551735604
reservoir,2055,916.85646,36.3528,-96.0931,NA,1101497640
reservoir,2056,401.44845,34.1666,-118.473,NA,36015149.04
reservoir,2057,NA,36.3233,-95.58,NA,24669600
reservoir,2058,5.17998,34.1483,-118.513,NA,14925108
reservoir,2059,103.5996,34.245,-117.965,NA,14981848.08
reservoir,2060,4677.52194,36.25,-92.2401,NA,2445990840
reservoir,2061,NA,35.95,-105.208,NA,8029954.8
reservoir,2062,4817.3814,35.3341,-80.9867,NA,172381297
reservoir,2063,11913.954,35.2066,-80.0659,NA,218000321.3
reservoir,2064,NA,36.2,-91.7467,NA,11977090.8
reservoir,2065,NA,34.3433,-117.233,NA,2088725693
reservoir,2066,2.58999,34.1067,-118.452,NA,14545196.16
reservoir,2067,NA,36.2583,-95.105,NA,75242280
reservoir,2068,36.25986,36.2517,-97.3351,NA,19360702.08
reservoir,2069,4343.41323,35.8019,-85.6223,NA,63277524
reservoir,2070,525.76797,34.2066,-117.858,NA,75382896.72
reservoir,2071,88.05966,34.3067,-117.312,NA,125777955.6
reservoir,2072,NA,36.2383,-94.5417,NA,31083696
reservoir,2073,164.723364,35.5272,-82.9634,NA,9522465.6
reservoir,2074,NA,36.2317,-95.1934,NA,548281860
reservoir,2075,NA,35.425,-82.1834,NA,95027299.2
reservoir,2076,543.8979,34.1733,-117.88,NA,41938320
reservoir,2077,NA,36.2183,-95.9234,NA,9268368.72
reservoir,2078,2750.56938,36.025,-102.498,NA,16775328
reservoir,2079,NA,36.18,-97.1784,NA,30499026.48
reservoir,2080,611.23764,34.1133,-117.968,NA,57618317.76
reservoir,2081,95.82963,36.1817,-96.18,NA,15665196
reservoir,2082,17.7414315,34.2617,-117.167,NA,69568272
reservoir,2083,NA,35.2772,-81.4529,NA,65719814.4
reservoir,2084,287.48889,34.1566,-117.68,NA,12702377.04
reservoir,2085,NA,36.0666,-91.1417,NA,20401759.2
reservoir,2086,160488.7304,36.1514,-96.2514,NA,2265286020
reservoir,2087,44832.7269,35.6203,-84.7834,NA,1449339000
reservoir,2088,5120.41023,35.5453,-84.0506,NA,82313820.84
reservoir,2089,NA,35.335,-82.1867,NA,20389424.4
reservoir,2090,308.20881,35.1116,-111.583,NA,10607928
reservoir,2091,183.88929,36.135,-97.1917,NA,146833459.2
reservoir,2092,NA,35.6619,-85.3592,NA,14185020
reservoir,2093,NA,36.1283,-94.5634,NA,60563868
reservoir,2094,82.87968,34.0883,-117.812,NA,28468718.4
reservoir,2096,NA,36.055,-99.9151,NA,11101320
reservoir,2097,19683.924,36.0841,-98.6014,NA,473409624
reservoir,2098,NA,34.9833,-79.7134,NA,9991188
reservoir,2099,217.55916,35.085,-111.527,NA,25953652.68
reservoir,2100,914.26647,34.02,-118.053,NA,82275582.96
reservoir,2101,NA,35.4925,-83.9795,NA,77122103.52
reservoir,2102,NA,36.1,-96.3534,NA,11101320
reservoir,2103,17689.6317,34.9883,-79.88,NA,119647560
reservoir,2104,4068.87429,35.4533,-83.805,NA,1779911640
reservoir,2105,665.62743,35.6169,-106.316,NA,890572560
reservoir,2106,4164.70392,35.4483,-83.9367,NA,43307482.8
reservoir,2107,NA,35.6666,-105.25,NA,34019378.4
reservoir,2108,108.77958,35.2333,-82.4,NA,19538323.2
reservoir,2109,455.83824,35.3772,-83.8759,NA,192422880
reservoir,2110,NA,35.1083,-81.6234,NA,11841408
reservoir,2111,7821.7698,35.0217,-81.0084,NA,347841360
reservoir,2112,499.86807,33.915,-117.842,NA,13965460.56
reservoir,2114,207.976197,35.2533,-83.0995,NA,7832598
reservoir,2115,193.731252,35.2408,-83.0728,NA,42815324.28
reservoir,2116,318.56877,35.9477,-96.2987,NA,67878404.4
reservoir,2117,205.645206,35.1083,-82.0167,NA,39471360
reservoir,2118,39.367848,35.2217,-83,NA,12408808.8
reservoir,2119,NA,35.68,-88.28,NA,11594712
reservoir,2120,520.58799,35.3086,-108.111,NA,65096907
reservoir,2121,NA,35.1416,-82.4034,NA,87922454.4
reservoir,2122,4014.4845,35.03,-81.495,NA,23436120
reservoir,2123,5863.73736,33.89,-117.643,NA,387775275
reservoir,2124,NA,35.6608,-88.4151,NA,13654623.6
reservoir,2126,95.82963,35.1961,-83.1525,NA,86849326.8
reservoir,2127,NA,35.895,-95.795,NA,14801760
reservoir,2128,NA,35.875,-96.1117,NA,10237884
reservoir,2129,32354.15508,35.8711,-95.2287,NA,1584281712
reservoir,2130,505.04805,35.4653,-86.2467,NA,156651960
reservoir,2131,2678.04966,35.395,-106.547,NA,217339176
reservoir,2132,214.96917,33.815,-117.765,NA,30713652
reservoir,2133,20.1760221,35.1241,-82.9323,NA,40495148.4
reservoir,2134,235.68909,35.1989,-83.6517,NA,169307464.8
reservoir,2135,40165.56492,35.7105,-101.551,NA,2972520280
reservoir,2136,NA,34.8333,-80.6934,NA,7437884.4
reservoir,2137,38.84985,35.0633,-82.6717,NA,37004400
reservoir,2138,163.16937,33.785,-117.723,NA,47365632
reservoir,2139,103.5996,33.8333,-117.46,NA,274325952
reservoir,2141,NA,35.7966,-96.5167,NA,18112420.32
reservoir,2142,NA,34.98,-82.1951,NA,15103962.6
reservoir,2143,NA,33.8583,-117.183,NA,191006845
reservoir,2144,NA,34.6016,-112.445,NA,9621144
reservoir,2145,NA,34.7617,-111.223,NA,10854624
reservoir,2146,2636.60982,35.1678,-84.297,NA,85110120
reservoir,2147,13532.69775,34.4042,-78.2939,NA,24669600
reservoir,2148,2507.11032,35.1516,-84.1784,NA,535330320
reservoir,2149,681.16737,35.2983,-86.0967,NA,125622537.1
reservoir,2150,NA,34.3,-114.167,NA,10977972
reservoir,2151,168.34935,35.69,-94.1167,NA,23637177.24
reservoir,2152,462831.213,34.295,-114.14,NA,796828080
reservoir,2153,20.71992,34.2783,-114.23,NA,32576206.8
reservoir,2154,NA,34.96,-82.9151,NA,1622852632
reservoir,2155,19189.23591,35.4033,-104.19,NA,874684104.1
reservoir,2156,NA,34.9583,-82.9134,NA,1119753144
reservoir,2157,192.695256,35.6433,-94.1334,NA,18053213.28
reservoir,2158,489.50811,35.0183,-83.7917,NA,296651940
reservoir,2159,NA,35.5233,-90.6734,NA,36387660
reservoir,2160,100543.4118,35.0944,-84.6481,NA,103859016
reservoir,2161,NA,34.1683,-114.5,NA,24669600
reservoir,2162,72.51972,34.8516,-82.485,NA,9274536.12
reservoir,2163,1859.61282,33.675,-117.272,NA,23888807.16
reservoir,2164,103.5996,35.6216,-96.0617,NA,31947132
reservoir,2165,209.78919,35.6083,-95.1667,NA,39212329.2
reservoir,2166,4169.8839,35.5952,-95.0492,NA,1518167184
reservoir,2167,1370.10471,35.1966,-86.2792,NA,749955840
reservoir,2168,28852.4886,35.3605,-103.444,NA,579735600
reservoir,2169,53845.8921,35.1019,-85.2284,NA,911541720
reservoir,2170,2968.12854,35.525,-92,NA,3508017120
reservoir,2171,NA,35.5816,-97.6067,NA,132475752
reservoir,2172,3874.62504,35.5383,-99.1778,NA,1007615010
reservoir,2173,NA,35.5716,-96.105,NA,37127748
reservoir,2174,7226.0721,34.665,-81.4484,NA,7400880
reservoir,2175,9867.8619,34.5916,-80.8884,NA,74008800
reservoir,2176,554.25786,34.958,-84.0895,NA,214995564
reservoir,2177,12250.6527,34.2317,-113.602,NA,1742258430
reservoir,2178,NA,35.5433,-94.0767,NA,12044932.2
reservoir,2179,NA,35.5533,-95.1684,NA,203770896
reservoir,2180,NA,35.53,-93.845,NA,14801760
reservoir,2181,184.148289,34.555,-111.183,NA,24052860
reservoir,2182,NA,35.535,-96.3167,NA,32317176
reservoir,2183,10618.959,34.5583,-80.8917,NA,29171802
reservoir,2184,NA,34.8,-82.8867,NA,616740000
reservoir,2185,NA,34.5567,-80.8934,NA,8634360
reservoir,2186,NA,35.045,-85.4084,NA,46785896.4
reservoir,2187,11292.3564,34.5416,-80.8759,NA,47674002
reservoir,2188,170.93934,33.665,-116.705,NA,23574269.76
reservoir,2189,NA,33.4983,-117.587,NA,7487223.6
reservoir,2190,NA,33.5866,-117.072,NA,77462544
reservoir,2191,21553.89678,35.485,-97.6667,NA,38361228
reservoir,2192,335662.704,35.4733,-93.81,NA,183048432
reservoir,2193,448.06827,34.4033,-80.15,NA,38237880
reservoir,2194,600.87768,34.8811,-84.2803,NA,241638732
reservoir,2195,56643.0813,35.0019,-85.6206,NA,311330352
reservoir,2196,388.4985,34.7841,-83.4159,NA,38237880
reservoir,2197,1137.00561,34.7283,-82.9134,NA,1123700280
reservoir,2198,305.61882,34.7936,-83.5406,NA,133215840
reservoir,2199,NA,34.5117,-110.823,NA,10536386.16
reservoir,2200,NA,35.3816,-92.655,NA,9508897.32
reservoir,2201,59.56977,35.4183,-95.9217,NA,14246694
reservoir,2202,NA,35.2433,-89.7384,NA,10744844.28
reservoir,2203,826.20681,33.495,-116.977,NA,76475760
reservoir,2205,1204.34535,34.6817,-83.3334,NA,26804753.88
reservoir,2206,332295.717,35.35,-94.2917,NA,72898668
reservoir,2207,28.48989,35.355,-97.0683,NA,23312772
reservoir,2208,NA,35.3491,-94.7786,NA,608845728
reservoir,2209,56.97978,35.3483,-97.065,NA,45022020
reservoir,2210,NA,35.0297,-104.692,NA,896246568
reservoir,2211,12302.4525,34.3366,-80.7,NA,367098449.8
reservoir,2212,NA,35.29,-92.685,NA,9631011.84
reservoir,2213,85003.4718,35.0711,-88.2511,NA,1362995400
reservoir,2214,NA,35.1483,-89.627,NA,14282464.92
reservoir,2215,NA,35.3116,-97.37,NA,182555040
reservoir,2216,388.4985,35.2167,-100.862,NA,12704844
reservoir,2217,1245.78519,34.5266,-82.425,NA,9108016.32
reservoir,2218,97958.60178,35.3069,-95.3625,NA,4684757040
reservoir,2219,340324.686,35.25,-93.1667,NA,599717976
reservoir,2220,NA,35.2167,-92.94,NA,11101320
reservoir,2221,NA,35.2,-92.7334,NA,14801760
reservoir,2222,12302.4525,34.3047,-81.3206,NA,493392000
reservoir,2223,NA,35.2167,-97.2167,NA,453263195.2
reservoir,2224,NA,35.2016,-96.5434,NA,14616738
reservoir,2225,NA,35.1433,-92.4467,NA,27999996
reservoir,2226,2543.37018,35.0366,-102.027,NA,11397355.2
reservoir,2227,787.35696,35.1583,-98.4612,NA,360657217.2
reservoir,2228,NA,34.2583,-81.3334,NA,61674000
reservoir,2229,343691.673,35.125,-92.7867,NA,86836992
reservoir,2230,966.06627,34.6139,-84.6711,NA,583189344
reservoir,2231,1346.7948,34.6041,-84.6892,NA,21709248
reservoir,2232,186.47928,35.13,-98.1317,NA,98493378
reservoir,2233,2046.0921,34.365,-109.383,NA,54889860
reservoir,2234,347317.659,35.0766,-92.5384,NA,46008804
reservoir,2235,1263.91512,35.1016,-93.6434,NA,318237840
reservoir,2236,76637.8041,34.7983,-87.3817,NA,1321057080
reservoir,2237,533.53794,33.24,-116.762,NA,250396440
reservoir,2238,1183.62543,35.0005,-100.895,NA,123964740
reservoir,2239,5407.89912,34.3569,-82.8223,NA,3506413596
reservoir,2240,79642.1925,34.795,-87.625,NA,789673896
reservoir,2241,20.71992,33.1666,-117.003,NA,9941848.8
reservoir,2242,5374.22925,34.9239,-102.1,NA,67055673.24
reservoir,2243,15516.63009,33.9833,-111.708,NA,183792220.4
reservoir,2244,174.047328,34.195,-110.003,NA,9251100
reservoir,2245,NA,34.9883,-92.7634,NA,20446164.48
reservoir,2246,23.30991,35.0283,-96.37,NA,19242288
reservoir,2247,507.63804,34.2583,-82.6097,NA,31638762
reservoir,2248,2978.4885,34.1733,-81.905,NA,514361160
reservoir,2249,80.28969,35.0183,-95.8034,NA,19945371.6
reservoir,2250,NA,34.96,-92.4084,NA,49585896
reservoir,2251,139.85946,33.1183,-116.787,NA,44405280
reservoir,2252,3778.79541,33.8533,-112.268,NA,193903056
reservoir,2253,6267.7758,34.05,-81.2167,NA,5028651264
reservoir,2254,207.1992,34.9516,-93.0084,NA,414449280
reservoir,2255,784.76697,33.045,-117.128,NA,79806156
reservoir,2256,NA,34.9616,-96.7017,NA,50572680
reservoir,2258,2571.86007,34.9361,-94.7195,NA,527806092
reservoir,2259,5480.41884,34.8875,-99.2964,NA,207303582.7
reservoir,2260,11370.0561,34.6083,-104.385,NA,293346213.6
reservoir,2261,310.7988,34.855,-92.4884,NA,271365600
reservoir,2262,2589.99,34.7566,-90.1234,NA,1706026188
reservoir,2263,16019.08815,33.8183,-111.632,NA,237653358.1
reservoir,2264,NA,34.8516,-94.2534,NA,30837000
reservoir,2265,2.58999,32.9133,-117.107,NA,10176210
reservoir,2266,NA,34.29,-84.5917,NA,34775501.64
reservoir,2267,351720.642,34.7916,-92.3584,NA,133832580
reservoir,2268,112.664565,34.7966,-92.85,NA,78034878.72
reservoir,2269,31.07988,32.99,-116.587,NA,21635239.2
reservoir,2270,14.762943,34.7083,-90.7,NA,11348016
reservoir,2271,194.24925,32.9116,-116.925,NA,128873990.4
reservoir,2272,NA,34.545,-87.975,NA,130748880
reservoir,2273,637.13754,34.795,-98.3667,NA,261374412
reservoir,2274,63325.2555,34.4216,-86.3934,NA,1297620960
reservoir,2275,NA,34.01,-109.563,NA,18632948.88
reservoir,2277,176.637318,34.5233,-88.3234,NA,528669528
reservoir,2278,59.56977,34.7683,-97.205,NA,15665196
reservoir,2279,492.0981,32.8833,-116.81,NA,196493364
reservoir,2280,5.17998,32.855,-116.892,NA,13925989.2
reservoir,2281,18.12993,34.73,-98.5117,NA,17268720
reservoir,2282,240.86907,34.7266,-98.5034,NA,109366504.2
reservoir,2283,NA,34.71,-99.0034,NA,243693709.7
reservoir,2284,NA,34.65,-91.4917,NA,34537440
reservoir,2285,NA,34.455,-87.9767,NA,56616732
reservoir,2286,352238.64,34.6666,-92.155,NA,73515408
reservoir,2287,2900.7888,34.1842,-84.744,NA,826431600
reservoir,2288,NA,34.685,-92.97,NA,12754183.2
reservoir,2289,24.086907,34.6,-90.6167,NA,14234359.2
reservoir,2290,NA,34.6817,-93.0084,NA,9140086.8
reservoir,2291,NA,34.4633,-88.3651,NA,9497796
reservoir,2292,NA,34.655,-92.9534,NA,19893565.44
reservoir,2293,NA,33.9166,-109.427,NA,8264316
reservoir,2294,2693.5896,34.075,-84.0723,NA,3150307920
reservoir,2295,NA,34.3966,-87.9884,NA,48969156
reservoir,2296,126.90951,34.5453,-101.438,NA,85417256.52
reservoir,2297,256.40901,32.7816,-116.793,NA,38237880
reservoir,2298,15084.10176,33.6716,-111.16,NA,1916642898
reservoir,2299,8.028969,33.8866,-109.417,NA,12458148
reservoir,2300,NA,34.6283,-95.35,NA,977039508
reservoir,2301,15371.59065,33.6067,-111.342,NA,322367531
reservoir,2302,13649.2473,34.1716,-85.7534,NA,1767946884
reservoir,2303,466.1982,32.6916,-117.007,NA,63770916
reservoir,2304,NA,34.6,-97.6684,NA,37152417.6
reservoir,2305,16086.42789,33.5666,-111.533,NA,95683510.56
reservoir,2306,NA,34.3633,-88.4084,NA,33303960
reservoir,2307,2861.93895,34.5733,-93.1884,NA,4639735020
reservoir,2308,NA,34.5666,-93.0934,NA,8288985.6
reservoir,2309,72.51972,34.5833,-97.8817,NA,93697607.76
reservoir,2311,15783.39906,33.5533,-111.442,NA,84038225.88
reservoir,2312,NA,34.2233,-86.8384,NA,7123347
reservoir,2313,38072.853,33.4916,-80.1784,NA,1726872000
reservoir,2314,NA,34.2717,-87.6951,NA,45145368
reservoir,2315,4001.53455,34.4,-89.7884,NA,3720792420
reservoir,2316,103.5996,34.4766,-100.372,NA,22696032
reservoir,2317,647.4975,32.6783,-116.67,NA,75741839.4
reservoir,2318,NA,34.1833,-86.805,NA,26396472
reservoir,2319,28.48989,34.5217,-97.81,NA,14925108
reservoir,2320,310.7988,32.685,-116.55,NA,83143952.88
reservoir,2321,253.81902,32.61,-116.927,NA,77932499.88
reservoir,2322,NA,34.2583,-88.425,NA,18502200
reservoir,2323,15928.4385,33.6611,-82.2,NA,3577092000
reservoir,2324,3732.17559,34.4433,-93.0267,NA,23436120
reservoir,2325,NA,34.4116,-92.1034,NA,84493380
reservoir,2326,3926.42484,34.4267,-92.8867,NA,43171800
reservoir,2327,NA,34.45,-97.0334,NA,286023042.8
reservoir,2328,NA,34.2366,-88.895,NA,15942729
reservoir,2329,455.83824,34.435,-96.0817,NA,277533000
reservoir,2330,347.05866,33.7953,-84.1264,NA,20298146.88
reservoir,2331,NA,32.91,-114.478,NA,21955944
reservoir,2332,NA,33.2783,-79.9784,NA,1356828000
reservoir,2333,484328.13,32.8833,-114.467,NA,111013200
reservoir,2334,131856.3909,33.0766,-113.01,NA,5963382408
reservoir,2335,NA,34.2483,-91.9034,NA,94977960
reservoir,2336,372.95856,33.2983,-111.275,NA,79628534.88
reservoir,2337,3175.32774,34.065,-88.425,NA,27136560
reservoir,2338,1450.3944,34.1489,-89.9061,NA,1496827980
reservoir,2339,1243.1952,33.3866,-110.43,NA,16035240
reservoir,2340,2444.95056,33.9366,-87.105,NA,2717356440
reservoir,2341,NA,33.88,-86.4334,NA,14148015.6
reservoir,2342,NA,34.22,-93.11,NA,1698501960
reservoir,2343,1455.57438,34.2325,-98.0475,NA,1120493232
reservoir,2344,354051.633,34.165,-91.6784,NA,62167392
reservoir,2345,NA,33.3764,-81.9431,NA,14320702.8
reservoir,2346,707.06727,34.21,-94.23,NA,273585864
reservoir,2347,181.558299,33.8366,-86.55,NA,265938288
reservoir,2348,17068.0341,33.7816,-86.0517,NA,134449320
reservoir,2349,82.361682,33.7383,-85.6584,NA,16877706.84
reservoir,2350,NA,33.22,-110.993,NA,12951540
reservoir,2351,NA,33.6466,-84.9184,NA,11595945.48
reservoir,2352,613.82763,34.1483,-93.715,NA,740828088
reservoir,2353,292.66887,34.145,-94.1,NA,196740060
reservoir,2354,1952.85246,34.143,-94.6834,NA,1976034960
reservoir,2356,33374.61114,33.2,-110.517,774.051792,1481147982
reservoir,2357,1644.64365,34.1119,-95.0795,NA,1194267671
reservoir,2358,NA,33.5183,-84.28,NA,12115240.56
reservoir,2359,437.70831,34.0983,-94.3817,NA,457127688
reservoir,2360,357936.618,33.9883,-91.3134,NA,164299536
reservoir,2361,5620.2783,33.83,-88.52,NA,38933562.72
reservoir,2362,4739.6817,33.35,-83.1578,NA,452687160
reservoir,2363,139.85946,34.03,-97.0634,NA,94731264
reservoir,2364,85.46967,33.9866,-98.7517,NA,39779730
reservoir,2365,37.554855,33.975,-99.0234,NA,26359467.6
reservoir,2366,4426.29291,34.0117,-95.3803,NA,1541603304
reservoir,2367,870.23664,33.94,-99.26,NA,56493384
reservoir,2368,3418.7868,33.8083,-89.7717,NA,3357655908
reservoir,2369,3366.987,33.3203,-83.8389,NA,131982360
reservoir,2370,191.65926,33.5733,-86.9884,NA,17515416
reservoir,2371,243.45906,33.8833,-97.6517,NA,73623954.24
reservoir,2372,370.36857,33.845,-98.5384,NA,23066076
reservoir,2373,67.857738,33.7983,-99.8367,NA,155418480
reservoir,2374,NA,33.82,-98.9367,NA,119647560
reservoir,2375,7536.8709,33.1408,-83.2023,NA,411982320
reservoir,2376,453.24825,33.8533,-95.5484,NA,233251068
reservoir,2377,119.13954,33.46,-86.6684,NA,32563872
reservoir,2378,20124.2223,33.43,-86.3367,NA,792140856
reservoir,2379,NA,33.0483,-109.365,NA,7746254.4
reservoir,2380,102871.8128,33.818,-96.5723,NA,6552615804
reservoir,2382,28.48989,33.8017,-96.58,NA,7770924
reservoir,2383,5402.71914,33.7583,-99.1509,NA,1282819200
reservoir,2384,2128.97178,33.7641,-98.3714,NA,696546156
reservoir,2385,10334.0601,33.4566,-87.355,NA,365110080
reservoir,2386,168.34935,33.7733,-97.2134,NA,67841400
reservoir,2387,11499.5556,33.5166,-88.4901,NA,73371090.84
reservoir,2388,NA,33.7016,-93.0967,NA,30436119
reservoir,2389,101.00961,33.7339,-95.9725,NA,16158588
