"month","flows","dataset"
22726,1.464050558176505e9,"paleo"
22727,1.6961715175725179e9,"paleo"
22728,1.9640345418412495e9,"paleo"
22729,2.180264001206687e9,"paleo"
22730,2.799586739610461e9,"paleo"
22731,3.3870283796956987e9,"paleo"
22732,3.953899172749469e9,"paleo"
22733,3.7532479848650675e9,"paleo"
22734,3.191721447860956e9,"paleo"
22735,2.240148162708626e9,"paleo"
22736,1.6979797181170518e9,"paleo"
22737,1.5756659806018012e9,"paleo"
22738,1.465651129183601e9,"paleo"
22739,1.8357232984442835e9,"paleo"
22740,2.1197804441252034e9,"paleo"
22741,2.1959787255529222e9,"paleo"
22742,2.6746983118555593e9,"paleo"
22743,3.518016202055263e9,"paleo"
22744,4.014428349072523e9,"paleo"
22745,3.9812508194635944e9,"paleo"
22746,3.3332969599254346e9,"paleo"
22747,2.3455954551626377e9,"paleo"
22748,1.6938620892833652e9,"paleo"
22749,1.6516092831969247e9,"paleo"
22750,1.695231365761776e9,"paleo"
22751,1.8310354475468159e9,"paleo"
22752,2.1642592979514265e9,"paleo"
22753,2.4263098879296427e9,"paleo"
22754,2.8583874498563547e9,"paleo"
22755,3.7711721257727227e9,"paleo"
22756,4.423404210248354e9,"paleo"
22757,4.0607198502517843e9,"paleo"
22758,3.4822072438809166e9,"paleo"
22759,2.481696307135331e9,"paleo"
22760,1.8432379298738081e9,"paleo"
22761,1.7969033921626763e9,"paleo"
22762,1.7115783427834842e9,"paleo"
22763,1.9583178211317387e9,"paleo"
22764,1.9776964442237506e9,"paleo"
22765,2.204614444172606e9,"paleo"
22766,2.6614271500703387e9,"paleo"
22767,3.4729957217817116e9,"paleo"
22768,3.9806219666483583e9,"paleo"
22769,4.1459474837722645e9,"paleo"
22770,3.3448414489230165e9,"paleo"
22771,2.445075876902049e9,"paleo"
22772,1.722758218019104e9,"paleo"
22773,1.626865103047217e9,"paleo"
22774,1.624301893047577e9,"paleo"
22775,1.8247265660904727e9,"paleo"
22776,2.028741992214342e9,"paleo"
22777,2.2479104598035274e9,"paleo"
22778,2.844393250101632e9,"paleo"
22779,3.77299157457031e9,"paleo"
22780,4.340908006936781e9,"paleo"
22781,4.37284261389417e9,"paleo"
22782,3.3665487484624844e9,"paleo"
22783,2.4753384080062666e9,"paleo"
22784,1.7254285514654315e9,"paleo"
22785,1.5913839034839742e9,"paleo"
22786,1.6344355501001682e9,"paleo"
22787,1.9237797638183284e9,"paleo"
22788,2.2863139618471074e9,"paleo"
22789,2.5134903104025736e9,"paleo"
22790,3.0085036981992583e9,"paleo"
22791,3.5678333749270344e9,"paleo"
22792,4.0635262687781887e9,"paleo"
22793,3.84199842801541e9,"paleo"
22794,3.3184221637623644e9,"paleo"
22795,2.498624956855899e9,"paleo"
22796,1.9502024817873468e9,"paleo"
22797,1.80308255180756e9,"paleo"
22798,1.5766923509669418e9,"paleo"
22799,1.6862652714265633e9,"paleo"
22800,1.8263788802700233e9,"paleo"
22801,2.318718733431983e9,"paleo"
22802,2.7020273905516396e9,"paleo"
22803,3.474285105018489e9,"paleo"
22804,4.0676042219273705e9,"paleo"
22805,3.86860643092717e9,"paleo"
22806,3.1925366900491915e9,"paleo"
22807,2.421982133486432e9,"paleo"
22808,1.7470709482279868e9,"paleo"
22809,1.5459982205289822e9,"paleo"
22810,1.619368994224298e9,"paleo"
22811,1.7331910379109898e9,"paleo"
22812,2.0670181454765437e9,"paleo"
22813,2.3148704680996876e9,"paleo"
22814,2.846113623333783e9,"paleo"
22815,3.530084651963504e9,"paleo"
22816,4.2924222028581057e9,"paleo"
22817,4.156200315007886e9,"paleo"
22818,3.161080634029913e9,"paleo"
22819,2.338057836522973e9,"paleo"
22820,1.64809069668429e9,"paleo"
22821,1.5772897989793687e9,"paleo"
22822,1.9734087849014153e9,"paleo"
22823,2.3687952460639296e9,"paleo"
22824,2.6331019046672115e9,"paleo"
22825,2.8453370342996993e9,"paleo"
22826,3.358797825963275e9,"paleo"
22827,4.477098475813285e9,"paleo"
22828,4.861671784027682e9,"paleo"
22829,4.497765116616171e9,"paleo"
22830,3.681435957091035e9,"paleo"
22831,2.418956760941128e9,"paleo"
22832,1.8173669471465037e9,"paleo"
22833,1.6780147860587363e9,"paleo"
22834,1.619610054230525e9,"paleo"
22835,1.9673749485267415e9,"paleo"
22836,2.177618764591243e9,"paleo"
22837,2.3475269700008206e9,"paleo"
22838,2.8575676985631247e9,"paleo"
22839,3.573271220620514e9,"paleo"
22840,4.246475635215186e9,"paleo"
22841,4.2032027476514072e9,"paleo"
22842,3.4523205947806425e9,"paleo"
22843,2.5268295301954603e9,"paleo"
22844,1.7868883859579194e9,"paleo"
22845,1.6078373863316815e9,"paleo"
22846,1.830445274678341e9,"paleo"
22847,1.9453354877542315e9,"paleo"
22848,2.46509096345909e9,"paleo"
22849,2.546787640464751e9,"paleo"
22850,3.0740177542133846e9,"paleo"
22851,4.0007798883290415e9,"paleo"
22852,4.528306924214997e9,"paleo"
22853,4.069404776858562e9,"paleo"
22854,3.673559335550231e9,"paleo"
22855,2.640740686588457e9,"paleo"
22856,1.9501983521417274e9,"paleo"
22857,1.9788505338701406e9,"paleo"
22858,1.7750820233537714e9,"paleo"
22859,1.951989889206521e9,"paleo"
22860,2.37054886712425e9,"paleo"
22861,2.508777043086669e9,"paleo"
22862,3.123111492203104e9,"paleo"
22863,3.9296461165711637e9,"paleo"
22864,4.2610748156949835e9,"paleo"
22865,4.03465993957101e9,"paleo"
22866,3.3368206054479265e9,"paleo"
22867,2.4118884265765743e9,"paleo"
22868,1.8230570407806263e9,"paleo"
22869,1.7193041737240634e9,"paleo"
22870,2.058870169655699e9,"paleo"
22871,2.278994835066595e9,"paleo"
22872,2.45242692594347e9,"paleo"
22873,2.602408301130389e9,"paleo"
22874,3.047447284555252e9,"paleo"
22875,4.238935421203616e9,"paleo"
22876,4.992717704663341e9,"paleo"
22877,4.499733250934451e9,"paleo"
22878,3.384755911329534e9,"paleo"
22879,2.44574672048214e9,"paleo"
22880,1.7662941443293743e9,"paleo"
22881,1.679974273530518e9,"paleo"
22882,2.023237077763309e9,"paleo"
22883,2.1466593477084627e9,"paleo"
22884,2.4227999424179316e9,"paleo"
22885,2.8277735573511934e9,"paleo"
22886,3.1002855307562537e9,"paleo"
22887,4.319312281276412e9,"paleo"
22888,4.759327334678915e9,"paleo"
22889,4.508964811943142e9,"paleo"
22890,3.4289182406185427e9,"paleo"
22891,2.4423400796641293e9,"paleo"
22892,1.857127769306383e9,"paleo"
22893,1.7062271580975487e9,"paleo"
22894,1.9607421752279477e9,"paleo"
22895,2.094812487398429e9,"paleo"
22896,2.536917985278466e9,"paleo"
22897,2.8650194123479757e9,"paleo"
22898,3.5142971063973923e9,"paleo"
22899,4.2344672299299226e9,"paleo"
22900,4.540508271861201e9,"paleo"
22901,4.387480689111885e9,"paleo"
22902,3.5957973118731627e9,"paleo"
22903,2.626258800071575e9,"paleo"
22904,1.81815097011696e9,"paleo"
22905,1.5816500989718223e9,"paleo"
22906,1.4667342780772595e9,"paleo"
22907,1.7378023352191257e9,"paleo"
22908,1.9488515848939404e9,"paleo"
22909,2.210242770241626e9,"paleo"
22910,2.8691909068662286e9,"paleo"
22911,3.7305601461401186e9,"paleo"
22912,3.9501037100328145e9,"paleo"
22913,3.651535242957343e9,"paleo"
22914,3.0475955319799967e9,"paleo"
22915,2.178397966159128e9,"paleo"
22916,1.6802496552267919e9,"paleo"
22917,1.5010436206968493e9,"paleo"
22918,1.4266077930983334e9,"paleo"
22919,1.9011505884776776e9,"paleo"
22920,1.9399674988628936e9,"paleo"
22921,2.2304016907846823e9,"paleo"
22922,2.7913566934870405e9,"paleo"
22923,3.1997440288509254e9,"paleo"
22924,3.654283345659115e9,"paleo"
22925,3.564017338434356e9,"paleo"
22926,3.176402579305991e9,"paleo"
22927,2.1514539403317213e9,"paleo"
22928,1.5125163738702657e9,"paleo"
22929,1.4724012503836732e9,"paleo"
22930,1.9468510742341318e9,"paleo"
22931,2.0026275726006448e9,"paleo"
22932,2.2243140119639807e9,"paleo"
22933,2.6211171925683184e9,"paleo"
22934,3.1703178227212086e9,"paleo"
22935,4.0972753783090725e9,"paleo"
22936,4.545994657096085e9,"paleo"
22937,4.349985439077413e9,"paleo"
22938,3.810248849801361e9,"paleo"
22939,2.6723262651340117e9,"paleo"
22940,1.8197110087256656e9,"paleo"
22941,1.7263905869725685e9,"paleo"
22942,1.5342444108143158e9,"paleo"
22943,1.844942950957327e9,"paleo"
22944,2.0397268596000867e9,"paleo"
22945,2.2610779473118486e9,"paleo"
22946,2.710521430481018e9,"paleo"
22947,3.665463767856211e9,"paleo"
22948,4.479211630281344e9,"paleo"
22949,3.9551799494434004e9,"paleo"
22950,3.27726806820846e9,"paleo"
22951,2.425342472873726e9,"paleo"
22952,1.687139196611054e9,"paleo"
22953,1.8004561104248965e9,"paleo"
22954,1.6825277430051975e9,"paleo"
22955,2.021573011913694e9,"paleo"
22956,2.0402889834663367e9,"paleo"
22957,2.2954869503380184e9,"paleo"
22958,2.82780688253788e9,"paleo"
22959,3.606769705515223e9,"paleo"
22960,4.047067958514017e9,"paleo"
22961,4.084495999972987e9,"paleo"
22962,3.2266715438705707e9,"paleo"
22963,2.2029746677155633e9,"paleo"
22964,1.5876972030387757e9,"paleo"
22965,1.5096512909471207e9,"paleo"
22966,2.1084240331341317e9,"paleo"
22967,2.356717325849036e9,"paleo"
22968,2.6702164558466196e9,"paleo"
22969,2.692814021521392e9,"paleo"
22970,3.0711696431737785e9,"paleo"
22971,3.921922832536333e9,"paleo"
22972,4.5789103314825e9,"paleo"
22973,4.2434792292734947e9,"paleo"
22974,3.5069594369316807e9,"paleo"
22975,2.407612360680454e9,"paleo"
22976,1.846034168343058e9,"paleo"
22977,1.7605615477955756e9,"paleo"
22978,1.9091692359316564e9,"paleo"
22979,2.1824812068368454e9,"paleo"
22980,2.4575166949376364e9,"paleo"
22981,2.6400537702295103e9,"paleo"
22982,3.2188773201599946e9,"paleo"
22983,4.1899748152570105e9,"paleo"
22984,5.006128456327935e9,"paleo"
22985,4.32334004548995e9,"paleo"
22986,3.440906832737716e9,"paleo"
22987,2.419349354122235e9,"paleo"
22988,1.7506672773961601e9,"paleo"
22989,1.6495989764445047e9,"paleo"
22990,1.582477587174647e9,"paleo"
22991,1.8020102952455535e9,"paleo"
22992,2.238765612415992e9,"paleo"
22993,2.560805689828479e9,"paleo"
22994,2.893394814000888e9,"paleo"
22995,3.7319984542840185e9,"paleo"
22996,3.9908342711380587e9,"paleo"
22997,3.8373167782520456e9,"paleo"
22998,3.2195135492944546e9,"paleo"
22999,2.344027657312637e9,"paleo"
23000,1.7433207740547915e9,"paleo"
23001,1.5401117984466276e9,"paleo"
23002,1.4590743103233998e9,"paleo"
23003,1.7306701112888455e9,"paleo"
23004,2.031847554821513e9,"paleo"
23005,2.0659120023601286e9,"paleo"
23006,2.50001775469685e9,"paleo"
23007,3.3090009789913282e9,"paleo"
23008,3.94651625650611e9,"paleo"
23009,3.84072674482339e9,"paleo"
23010,2.961887959766614e9,"paleo"
23011,2.2544104027841096e9,"paleo"
23012,1.6093731496383348e9,"paleo"
23013,1.6045436849414678e9,"paleo"
23014,1.9230616725008445e9,"paleo"
23015,2.0860613681215367e9,"paleo"
23016,2.624100301738642e9,"paleo"
23017,2.8113699965925684e9,"paleo"
23018,3.3097484162690287e9,"paleo"
23019,4.2015181240858884e9,"paleo"
23020,4.564084682900405e9,"paleo"
23021,4.344509044473355e9,"paleo"
23022,3.415968590425417e9,"paleo"
23023,2.4146086574504437e9,"paleo"
23024,1.7513008070897808e9,"paleo"
23025,1.6592081846119337e9,"paleo"
23026,2.0312151948451457e9,"paleo"
23027,1.9042464389312007e9,"paleo"
23028,2.2669583120373096e9,"paleo"
23029,2.482673937123724e9,"paleo"
23030,2.841144417098981e9,"paleo"
23031,3.764698911325385e9,"paleo"
23032,4.347516876099913e9,"paleo"
23033,4.0981497412005825e9,"paleo"
23034,3.2396259867260427e9,"paleo"
23035,2.398812005581436e9,"paleo"
23036,1.8209839464067044e9,"paleo"
23037,1.7123806444986446e9,"paleo"
23038,1.8908873063350952e9,"paleo"
23039,1.9998139382649484e9,"paleo"
23040,2.4364636284292626e9,"paleo"
23041,2.4396959075138702e9,"paleo"
23042,2.730313741428015e9,"paleo"
23043,3.6171319896387234e9,"paleo"
23044,4.2148166703410244e9,"paleo"
23045,4.041404757174391e9,"paleo"
23046,3.2775165638388824e9,"paleo"
23047,2.5663254221952643e9,"paleo"
23048,1.9143170749897556e9,"paleo"
23049,1.7958750544290352e9,"paleo"
23050,2.1878828704855385e9,"paleo"
23051,1.8885457322936013e9,"paleo"
23052,2.307416468333004e9,"paleo"
23053,2.6003189325714283e9,"paleo"
23054,2.9107222410929565e9,"paleo"
23055,3.909150132572893e9,"paleo"
23056,4.1847773813395185e9,"paleo"
23057,3.9387509499654617e9,"paleo"
23058,3.1517839495454063e9,"paleo"
23059,2.3781640972219267e9,"paleo"
23060,1.8264619166873126e9,"paleo"
23061,1.8420474259357846e9,"paleo"
23062,1.6997102062659597e9,"paleo"
23063,1.896720343855894e9,"paleo"
23064,2.0588637354644446e9,"paleo"
23065,2.7268042577472157e9,"paleo"
23066,3.2210390000081024e9,"paleo"
23067,4.1788511254532733e9,"paleo"
23068,4.1897311586598005e9,"paleo"
23069,3.851363851139029e9,"paleo"
23070,3.3925022256933556e9,"paleo"
23071,2.5503744602639704e9,"paleo"
23072,1.8596500062757242e9,"paleo"
23073,1.6872626486154637e9,"paleo"
23074,1.7005696275678706e9,"paleo"
23075,1.9737985542591658e9,"paleo"
23076,2.1721600561387196e9,"paleo"
23077,2.5237926230596094e9,"paleo"
23078,2.99831150351554e9,"paleo"
23079,4.0412221425856414e9,"paleo"
23080,4.435194782357698e9,"paleo"
23081,3.913757207713371e9,"paleo"
23082,3.23898964780946e9,"paleo"
23083,2.4438373368725576e9,"paleo"
23084,1.7444390946081088e9,"paleo"
23085,1.708451383978168e9,"paleo"
23086,1.4000878482869925e9,"paleo"
23087,1.7093043472408202e9,"paleo"
23088,1.8261148838059933e9,"paleo"
23089,2.0367243498723729e9,"paleo"
23090,2.443934101353731e9,"paleo"
23091,3.116261251646042e9,"paleo"
23092,3.7789139536193027e9,"paleo"
23093,3.464435365275061e9,"paleo"
23094,3.1537507716482887e9,"paleo"
23095,2.206559733979761e9,"paleo"
23096,1.571339462064166e9,"paleo"
23097,1.370414063539366e9,"paleo"
23098,1.3725306480085816e9,"paleo"
23099,1.7062914071508698e9,"paleo"
23100,1.9252098545225272e9,"paleo"
23101,2.183312199564525e9,"paleo"
23102,2.708911430803845e9,"paleo"
23103,3.6013517463931546e9,"paleo"
23104,4.2283430049393997e9,"paleo"
23105,3.9427086808466816e9,"paleo"
23106,3.139320941017611e9,"paleo"
23107,2.2274050597287035e9,"paleo"
23108,1.5845299134502397e9,"paleo"
23109,1.469894252701851e9,"paleo"
23110,1.9198643945426168e9,"paleo"
23111,1.9437896515859747e9,"paleo"
23112,2.2561519921888237e9,"paleo"
23113,2.5072889303543367e9,"paleo"
23114,3.1525872328833337e9,"paleo"
23115,3.818186037970654e9,"paleo"
23116,4.390627208275742e9,"paleo"
23117,4.0172989154467397e9,"paleo"
23118,3.606685275649371e9,"paleo"
23119,2.6187493120555506e9,"paleo"
23120,1.755856321275908e9,"paleo"
23121,1.7777225936774588e9,"paleo"
23122,2.1375387668341165e9,"paleo"
23123,2.306500861671299e9,"paleo"
23124,2.5879748464931717e9,"paleo"
23125,2.921547619540703e9,"paleo"
23126,3.5131852381795263e9,"paleo"
23127,4.1989096730941157e9,"paleo"
23128,4.664479607493211e9,"paleo"
23129,4.141888036191776e9,"paleo"
23130,3.692256817206866e9,"paleo"
23131,2.437880580719613e9,"paleo"
23132,2.0226818430090902e9,"paleo"
23133,2.190127443424552e9,"paleo"
23134,1.7036638566087713e9,"paleo"
23135,1.8682389472470632e9,"paleo"
23136,2.322682798925862e9,"paleo"
23137,2.7794756601269145e9,"paleo"
23138,3.4510176295945196e9,"paleo"
23139,3.850321204490074e9,"paleo"
23140,4.387761750090117e9,"paleo"
23141,3.7751477166420517e9,"paleo"
23142,3.307784551102537e9,"paleo"
23143,2.455468079120102e9,"paleo"
23144,2.000054271420309e9,"paleo"
23145,1.9343023803225386e9,"paleo"
23146,1.6107334114769597e9,"paleo"
23147,1.7158018566859927e9,"paleo"
23148,1.7221906500950935e9,"paleo"
23149,2.0921462936633258e9,"paleo"
23150,2.5930204102549133e9,"paleo"
23151,3.3715154042753487e9,"paleo"
23152,4.0193993738991795e9,"paleo"
23153,3.999252272195384e9,"paleo"
23154,3.2276109483920107e9,"paleo"
23155,2.2424330802737722e9,"paleo"
23156,1.5923273963099885e9,"paleo"
23157,1.5657960255286689e9,"paleo"
23158,1.4874667749694705e9,"paleo"
23159,1.7724586153496041e9,"paleo"
23160,2.0748951947122495e9,"paleo"
23161,2.1886258613792834e9,"paleo"
23162,2.643730418547221e9,"paleo"
23163,3.396709570772094e9,"paleo"
23164,3.750274942382806e9,"paleo"
23165,3.567494679772006e9,"paleo"
23166,2.857855542076682e9,"paleo"
23167,2.1466136675672941e9,"paleo"
23168,1.6438843059260895e9,"paleo"
23169,1.5788418027068672e9,"paleo"
23170,1.6723897068298912e9,"paleo"
23171,1.7613743709443955e9,"paleo"
23172,2.0130925247297537e9,"paleo"
23173,2.221490156719375e9,"paleo"
23174,2.687490159370072e9,"paleo"
23175,3.6908805918404956e9,"paleo"
23176,4.235857335341461e9,"paleo"
23177,4.0141270038238926e9,"paleo"
23178,3.3321288565797825e9,"paleo"
23179,2.407765421718667e9,"paleo"
23180,1.7975112804473195e9,"paleo"
23181,1.7223421264334557e9,"paleo"
23182,1.8134658165141711e9,"paleo"
23183,1.7921296856382987e9,"paleo"
23184,2.1107878551490064e9,"paleo"
23185,2.1981765802599974e9,"paleo"
23186,2.7515280686954236e9,"paleo"
23187,3.3447432796601e9,"paleo"
23188,4.001761724037834e9,"paleo"
23189,3.9255392748704815e9,"paleo"
23190,3.147140887571879e9,"paleo"
23191,2.1871750486321845e9,"paleo"
23192,1.7023903241969924e9,"paleo"
23193,1.6348469547583532e9,"paleo"
23194,1.4102961220464625e9,"paleo"
23195,1.6838974292208614e9,"paleo"
23196,1.8348345838469324e9,"paleo"
23197,2.193026376430245e9,"paleo"
23198,2.688912968356268e9,"paleo"
23199,3.50086534017309e9,"paleo"
23200,3.9554513032139425e9,"paleo"
23201,3.687268695092577e9,"paleo"
23202,2.881316593236606e9,"paleo"
23203,2.187301843678789e9,"paleo"
23204,1.6772973779390879e9,"paleo"
23205,1.524505960229367e9,"paleo"
23206,1.748143527949029e9,"paleo"
23207,2.0908105721035492e9,"paleo"
23208,2.367589311558955e9,"paleo"
23209,2.8732011184250793e9,"paleo"
23210,3.4118759514156666e9,"paleo"
23211,3.981847550897328e9,"paleo"
23212,4.344193495516344e9,"paleo"
23213,3.888702091227518e9,"paleo"
23214,3.2251346024338737e9,"paleo"
23215,2.33186039705563e9,"paleo"
23216,1.7356922619391804e9,"paleo"
23217,1.7211547286161299e9,"paleo"
23218,1.4129277964508848e9,"paleo"
23219,1.7132544155536919e9,"paleo"
23220,1.8777479194339685e9,"paleo"
23221,2.073497825019412e9,"paleo"
23222,2.5758687872264776e9,"paleo"
23223,3.3066764029365945e9,"paleo"
23224,3.8585487840170765e9,"paleo"
23225,3.686798220191038e9,"paleo"
23226,3.0304316470011725e9,"paleo"
23227,2.2082059760291286e9,"paleo"
23228,1.589878246443706e9,"paleo"
23229,1.5345701762855027e9,"paleo"
23230,1.621344635991797e9,"paleo"
23231,1.7699406418545773e9,"paleo"
23232,2.311820366195999e9,"paleo"
23233,2.3988028557449007e9,"paleo"
23234,2.9350731298228436e9,"paleo"
23235,3.81180296518316e9,"paleo"
23236,4.195066971338991e9,"paleo"
23237,3.9821391578878164e9,"paleo"
23238,3.0958400017482243e9,"paleo"
23239,2.1872676828567886e9,"paleo"
23240,1.7638624270722222e9,"paleo"
23241,1.6754612666991265e9,"paleo"
23242,1.834972159760306e9,"paleo"
23243,1.9861123334945798e9,"paleo"
23244,2.3362944165865602e9,"paleo"
23245,2.881089426175688e9,"paleo"
23246,3.4465547085398607e9,"paleo"
23247,4.189858449937388e9,"paleo"
23248,4.428797418411378e9,"paleo"
23249,4.0732001523396063e9,"paleo"
23250,3.3003825681234503e9,"paleo"
23251,2.2755569979799957e9,"paleo"
23252,1.7251926571311097e9,"paleo"
23253,1.7633027234268003e9,"paleo"
23254,1.5283619543396e9,"paleo"
23255,1.7890062429683373e9,"paleo"
23256,1.9822113343589964e9,"paleo"
23257,2.363488497147391e9,"paleo"
23258,2.924812610671523e9,"paleo"
23259,3.6284204917566686e9,"paleo"
23260,4.0084067445773683e9,"paleo"
23261,3.654223165941695e9,"paleo"
23262,2.8570889311024647e9,"paleo"
23263,2.134011597565461e9,"paleo"
23264,1.6507218971634343e9,"paleo"
23265,1.6187903492274833e9,"paleo"
23266,1.341757786497494e9,"paleo"
23267,1.5519922801346116e9,"paleo"
23268,1.858216036515217e9,"paleo"
23269,2.3233099356305237e9,"paleo"
23270,2.826445319242878e9,"paleo"
23271,3.5807609412337646e9,"paleo"
23272,4.049981343442684e9,"paleo"
23273,3.9110571875623455e9,"paleo"
23274,3.209980105696891e9,"paleo"
23275,2.339478912302721e9,"paleo"
23276,1.746763216078597e9,"paleo"
23277,1.7337255880149496e9,"paleo"
23278,1.6135803284978747e9,"paleo"
23279,1.9963094277727005e9,"paleo"
23280,2.243975852206994e9,"paleo"
23281,2.458902672585992e9,"paleo"
23282,2.910349674178136e9,"paleo"
23283,3.472235628760152e9,"paleo"
23284,4.1842148995035353e9,"paleo"
23285,4.1539174674582114e9,"paleo"
23286,3.255793305303793e9,"paleo"
23287,2.3739744810152607e9,"paleo"
23288,1.7715011749439468e9,"paleo"
23289,1.7987114075522883e9,"paleo"
23290,1.7915263625493226e9,"paleo"
23291,2.0591288766047459e9,"paleo"
23292,2.2597042069667587e9,"paleo"
23293,2.421610238442186e9,"paleo"
23294,3.031331624289065e9,"paleo"
23295,4.1478618666949487e9,"paleo"
23296,4.560691261814337e9,"paleo"
23297,4.263554495309647e9,"paleo"
23298,3.7303313867996783e9,"paleo"
23299,2.6676077841366854e9,"paleo"
23300,1.939864529385063e9,"paleo"
23301,1.8019491475184078e9,"paleo"
23302,1.731504888687391e9,"paleo"
23303,1.9147995788229265e9,"paleo"
23304,2.211965175151431e9,"paleo"
23305,2.3303228638676386e9,"paleo"
23306,3.0003399327699566e9,"paleo"
23307,3.76157475897791e9,"paleo"
23308,4.391361501238602e9,"paleo"
23309,4.0643718761576824e9,"paleo"
23310,3.7173376149344215e9,"paleo"
23311,2.448544043910881e9,"paleo"
23312,1.7249574288953464e9,"paleo"
23313,1.6080665361571608e9,"paleo"
23314,1.8826910779774148e9,"paleo"
